,제목,링크,정보제공,날짜
2407,"
다우키움그룹, 금융당국 감독받는다…카카오는 내년 유력
",https://finance.naver.com//item/news_read.naver?article_id=0000008963&office_id=648&code=035720&page=160&sm=title_entity_id.basic,비즈니스워치, 2022.07.06 17:08
2408,"
'카카오 3형제' 볕드나…카카오·카뱅·카페 사흘째 상승 마감
",https://finance.naver.com//item/news_read.naver?article_id=0004987687&office_id=009&code=035720&page=160&sm=title_entity_id.basic,매일경제, 2022.07.06 16:26
2409,"
카카오엔터, 첫 회사채 발행…2년 만기 1000억원 규모
",https://finance.naver.com//item/news_read.naver?article_id=0004987658&office_id=009&code=035720&page=160&sm=title_entity_id.basic,매일경제, 2022.07.06 15:58
2410,"
카카오메이커스, 제가버치 프로젝트 입점 파트너 모집
",https://finance.naver.com//item/news_read.naver?article_id=0004863060&office_id=014&code=035720&page=160&sm=title_entity_id.basic,파이낸셜뉴스, 2022.07.06 10:42
2411,"
카카오가 농민·어민 제값 주고 홍보까지 돕는다
",https://finance.naver.com//item/news_read.naver?article_id=0004767422&office_id=008&code=035720&page=160&sm=title_entity_id.basic,머니투데이, 2022.07.06 10:35
2412,"
카카오메이커스, 농축산물 판로 여는 '제가버치' 파트너 모집
",https://finance.naver.com//item/news_read.naver?article_id=0005260749&office_id=018&code=035720&page=160&sm=title_entity_id.basic,이데일리, 2022.07.06 09:41
2413,"
핀덴, 8일 카카오 쇼핑 라이브 론칭
",https://finance.naver.com//item/news_read.naver?article_id=0002279897&office_id=123&code=035720&page=160&sm=title_entity_id.basic,조세일보, 2022.07.06 10:32
2414,"
[특징주] 카카오, 장 초반 2%대 강세…네이버, 하루 만에 반락
",https://finance.naver.com//item/news_read.naver?article_id=0000825611&office_id=366&code=035720&page=160&sm=title_entity_id.basic,조선비즈, 2022.07.06 09:16
2415,"
카카오메이커스, 제가버치 프로젝트 입점 파트너 모집
",https://finance.naver.com//item/news_read.naver?article_id=0004863060&office_id=014&code=035720&page=161&sm=title_entity_id.basic,파이낸셜뉴스, 2022.07.06 10:42
2416,"
카카오가 농민·어민 제값 주고 홍보까지 돕는다
",https://finance.naver.com//item/news_read.naver?article_id=0004767422&office_id=008&code=035720&page=161&sm=title_entity_id.basic,머니투데이, 2022.07.06 10:35
2417,"
카카오메이커스, 농축산물 판로 여는 '제가버치' 파트너 모집
",https://finance.naver.com//item/news_read.naver?article_id=0005260749&office_id=018&code=035720&page=161&sm=title_entity_id.basic,이데일리, 2022.07.06 09:41
2418,"
핀덴, 8일 카카오 쇼핑 라이브 론칭
",https://finance.naver.com//item/news_read.naver?article_id=0002279897&office_id=123&code=035720&page=161&sm=title_entity_id.basic,조세일보, 2022.07.06 10:32
2419,"
[특징주] 카카오, 장 초반 2%대 강세…네이버, 하루 만에 반락
",https://finance.naver.com//item/news_read.naver?article_id=0000825611&office_id=366&code=035720&page=161&sm=title_entity_id.basic,조선비즈, 2022.07.06 09:16
2420,"
‘인앱결제’ 반기 든 카카오… ‘카톡 업데이트 불가’ 칼 뺀 구글
",https://finance.naver.com//item/news_read.naver?article_id=0004862764&office_id=014&code=035720&page=161&sm=title_entity_id.basic,파이낸셜뉴스, 2022.07.05 18:13
2421,"
인앱결제 두고 카카오·구글 '마이웨이'…소비자는 '난감'
",https://finance.naver.com//item/news_read.naver?article_id=0004862641&office_id=014&code=035720&page=161&sm=title_entity_id.basic,파이낸셜뉴스, 2022.07.05 16:47
2422,"
인앱결제 거부 카카오에 나가라는 구글…韓美 플랫폼간 갈등 고조
",https://finance.naver.com//item/news_read.naver?article_id=0004767144&office_id=008&code=035720&page=161&sm=title_entity_id.basic,머니투데이, 2022.07.05 16:13
2423,"
현대백免, 초대형 화면서 카카오엔터 K-팝 나온다
",https://finance.naver.com//item/news_read.naver?article_id=0005113281&office_id=277&code=035720&page=161&sm=title_entity_id.basic,아시아경제, 2022.07.05 14:56
2424,"
현대백화점면세점, 카카오엔터테인먼트와 ‘K-컬쳐 콘텐츠’ 제휴
",https://finance.naver.com//item/news_read.naver?article_id=0002279803&office_id=123&code=035720&page=161&sm=title_entity_id.basic,조세일보, 2022.07.05 11:10
2425,"
매각 불씨 살아있는데…'카카오' 이름 쓰고픈 MBK, 안된다는 카카오
",https://finance.naver.com//item/news_read.naver?article_id=0004766763&office_id=008&code=035720&page=161&sm=title_entity_id.basic,머니투데이, 2022.07.05 06:01
2426,"
'단순하지 않다'…카카오모빌리티 매각설 둘러싼 경우의 수
",https://finance.naver.com//item/news_read.naver?article_id=0005259578&office_id=018&code=035720&page=161&sm=title_entity_id.basic,이데일리, 2022.07.04 17:54
2427,"
[단독] 카카오, 지분·플랫폼 남기고…""모빌리티 매각""
",https://finance.naver.com//item/news_read.naver?article_id=0004072452&office_id=011&code=035720&page=161&sm=title_entity_id.basic,서울경제, 2022.07.04 17:50
2428,"
웹소설이 웹툰·게임으로 무한확장... 네이버·카카오 ‘슈퍼 IP시대’ ...
",https://finance.naver.com//item/news_read.naver?article_id=0004861986&office_id=014&code=035720&page=161&sm=title_entity_id.basic,파이낸셜뉴스, 2022.07.04 17:35
2429,"
카카오엔터, 142억뷰 슈퍼 IP ‘나혼렙’ 일본 유명 제작사와 애니메...
",https://finance.naver.com//item/news_read.naver?article_id=0000028330&office_id=243&code=035720&page=161&sm=title_entity_id.basic,이코노미스트, 2022.07.04 11:12
2430,"
카카오엔터 '나혼렙', 日 유명 제작사 손잡고 애니메이션화
",https://finance.naver.com//item/news_read.naver?article_id=0004072198&office_id=011&code=035720&page=161&sm=title_entity_id.basic,서울경제, 2022.07.04 10:20
2431,"
매각 불씨 살아있는데…'카카오' 이름 쓰고픈 MBK, 안된다는 카카오
",https://finance.naver.com//item/news_read.naver?article_id=0004766763&office_id=008&code=035720&page=162&sm=title_entity_id.basic,머니투데이, 2022.07.05 06:01
2432,"
'단순하지 않다'…카카오모빌리티 매각설 둘러싼 경우의 수
",https://finance.naver.com//item/news_read.naver?article_id=0005259578&office_id=018&code=035720&page=162&sm=title_entity_id.basic,이데일리, 2022.07.04 17:54
2433,"
[단독] 카카오, 지분·플랫폼 남기고…""모빌리티 매각""
",https://finance.naver.com//item/news_read.naver?article_id=0004072452&office_id=011&code=035720&page=162&sm=title_entity_id.basic,서울경제, 2022.07.04 17:50
2434,"
웹소설이 웹툰·게임으로 무한확장... 네이버·카카오 ‘슈퍼 IP시대’ ...
",https://finance.naver.com//item/news_read.naver?article_id=0004861986&office_id=014&code=035720&page=162&sm=title_entity_id.basic,파이낸셜뉴스, 2022.07.04 17:35
2435,"
카카오엔터, 142억뷰 슈퍼 IP ‘나혼렙’ 일본 유명 제작사와 애니메...
",https://finance.naver.com//item/news_read.naver?article_id=0000028330&office_id=243&code=035720&page=162&sm=title_entity_id.basic,이코노미스트, 2022.07.04 11:12
2436,"
카카오엔터 '나혼렙', 日 유명 제작사 손잡고 애니메이션화
",https://finance.naver.com//item/news_read.naver?article_id=0004072198&office_id=011&code=035720&page=162&sm=title_entity_id.basic,서울경제, 2022.07.04 10:20
2437,"
""네이버·카카오 직원들 부럽네""…오늘부터 '전면 재택근무'
",https://finance.naver.com//item/news_read.naver?article_id=0004719848&office_id=015&code=035720&page=162&sm=title_entity_id.basic,한국경제, 2022.07.04 11:01
2438,"
2022 카카오 클래스 심화 과정 참가자 모집
",https://finance.naver.com//item/news_read.naver?article_id=0004766407&office_id=008&code=035720&page=162&sm=title_entity_id.basic,머니투데이, 2022.07.04 10:51
2439,"
카카오, 소상공인에 '톡스토어' 활용 노하우 푼다
",https://finance.naver.com//item/news_read.naver?article_id=0005259100&office_id=018&code=035720&page=162&sm=title_entity_id.basic,이데일리, 2022.07.04 10:17
2440,"
카카오, 소상공인 대상 '카카오클래스' 심화과정 모집…톡스토어 활용법...
",https://finance.naver.com//item/news_read.naver?article_id=0004072163&office_id=011&code=035720&page=162&sm=title_entity_id.basic,서울경제, 2022.07.04 09:53
2441,"
카카오, 2022 카카오 클래스 심화과정 참가자 모집
",https://finance.naver.com//item/news_read.naver?article_id=0004861577&office_id=014&code=035720&page=162&sm=title_entity_id.basic,파이낸셜뉴스, 2022.07.04 09:35
2442,"
네이버·카카오, 4일부터 상시 원격근무 돌입
",https://finance.naver.com//item/news_read.naver?article_id=0004719730&office_id=015&code=035720&page=162&sm=title_entity_id.basic,한국경제, 2022.07.03 19:25
2443,"
네이버 '주간일기 챌린지' 성공에 …카카오도 '일상기록 서비스' 반격
",https://finance.naver.com//item/news_read.naver?article_id=0004071960&office_id=011&code=035720&page=162&sm=title_entity_id.basic,서울경제, 2022.07.03 17:29
2444,"
협회 가입한 '카카오 손보'…베타적사용권 협약 신청 수순 밟을 듯
",https://finance.naver.com//item/news_read.naver?article_id=0002010630&office_id=016&code=035720&page=162&sm=title_entity_id.basic,헤럴드경제, 2022.07.03 09:03
2445,"
동학개미 악몽…상반기 코스피 21% 급락, 삼전 카카오 신저가
",https://finance.naver.com//item/news_read.naver?article_id=0004985826&office_id=009&code=035720&page=162&sm=title_entity_id.basic,매일경제, 2022.07.01 17:48
2446,"
카카오, 2022 카카오 클래스 심화과정 참가자 모집
",https://finance.naver.com//item/news_read.naver?article_id=0004861577&office_id=014&code=035720&page=163&sm=title_entity_id.basic,파이낸셜뉴스, 2022.07.04 09:35
2447,"
네이버·카카오, 4일부터 상시 원격근무 돌입
",https://finance.naver.com//item/news_read.naver?article_id=0004719730&office_id=015&code=035720&page=163&sm=title_entity_id.basic,한국경제, 2022.07.03 19:25
2448,"
네이버 '주간일기 챌린지' 성공에 …카카오도 '일상기록 서비스' 반격
",https://finance.naver.com//item/news_read.naver?article_id=0004071960&office_id=011&code=035720&page=163&sm=title_entity_id.basic,서울경제, 2022.07.03 17:29
2449,"
협회 가입한 '카카오 손보'…베타적사용권 협약 신청 수순 밟을 듯
",https://finance.naver.com//item/news_read.naver?article_id=0002010630&office_id=016&code=035720&page=163&sm=title_entity_id.basic,헤럴드경제, 2022.07.03 09:03
2450,"
동학개미 악몽…상반기 코스피 21% 급락, 삼전 카카오 신저가
",https://finance.naver.com//item/news_read.naver?article_id=0004985826&office_id=009&code=035720&page=163&sm=title_entity_id.basic,매일경제, 2022.07.01 17:48
2451,"
""수억원짜리 카톡 프로필 탄생할까"" 인스타·페북 이어 카카오도 '이 기...
",https://finance.naver.com//item/news_read.naver?article_id=0004985687&office_id=009&code=035720&page=163&sm=title_entity_id.basic,매일경제, 2022.07.01 16:02
2452,"
카카오, 코인원 실명계좌 제휴 임박… 가상자산 시장 영향력 커진다
",https://finance.naver.com//item/news_read.naver?article_id=0000824752&office_id=366&code=035720&page=163&sm=title_entity_id.basic,조선비즈, 2022.07.01 15:04
2453,"
브랜드가치 성장률 1위는 카카오…IT 순위는 네이버·SK텔레콤·카카오 ...
",https://finance.naver.com//item/news_read.naver?article_id=0005256559&office_id=018&code=035720&page=163&sm=title_entity_id.basic,이데일리, 2022.07.01 09:44
2454,"
삼성전자·네이버·카카오, 더 빠진다? ""지금은 여기에 주목할 때""
",https://finance.naver.com//item/news_read.naver?article_id=0004765489&office_id=008&code=035720&page=163&sm=title_entity_id.basic,머니투데이, 2022.07.01 06:00
2455,"
국민주서 근심주로 전락한 '카카오'…주가 회복 가능할까
",https://finance.naver.com//item/news_read.naver?article_id=0004718645&office_id=015&code=035720&page=163&sm=title_entity_id.basic,한국경제, 2022.06.30 10:42
2456,"
카카오엔터프라이즈, 서비스형 인프라로 CSAP 통과
",https://finance.naver.com//item/news_read.naver?article_id=0004860030&office_id=014&code=035720&page=164&sm=title_entity_id.basic,파이낸셜뉴스, 2022.06.30 10:18
2457,"
카카오손보, 협회 회원 가입 완료…유일 디지털손보 정회원사 등록
",https://finance.naver.com//item/news_read.naver?article_id=0002009543&office_id=016&code=035720&page=164&sm=title_entity_id.basic,헤럴드경제, 2022.06.30 09:35
2458,"
모빌리티 매각설 진통… 카카오 CAC, 컨트롤타워 역할 커졌다
",https://finance.naver.com//item/news_read.naver?article_id=0004859715&office_id=014&code=035720&page=164&sm=title_entity_id.basic,파이낸셜뉴스, 2022.06.29 18:05
2459,"
모빌리티 매각설 후 어깨 무거워진 카카오 CAC…컨트롤타워 역할 증명...
",https://finance.naver.com//item/news_read.naver?article_id=0004859625&office_id=014&code=035720&page=164&sm=title_entity_id.basic,파이낸셜뉴스, 2022.06.29 16:21
2460,"
“GPS 정확도 높아질 것”…티맵·카카오모빌리티도 주목
",https://finance.naver.com//item/news_read.naver?article_id=0004859633&office_id=014&code=035720&page=164&sm=title_entity_id.basic,파이낸셜뉴스, 2022.06.29 16:33
2461,"
안전보건공단, 카카오와 대리기사 건강진단 지원
",https://finance.naver.com//item/news_read.naver?article_id=0005110368&office_id=277&code=035720&page=164&sm=title_entity_id.basic,아시아경제, 2022.06.29 14:20
2462,"
카카오모빌리티, 대리운전 기사 대상 건강검진 무상 지원
",https://finance.naver.com//item/news_read.naver?article_id=0004070418&office_id=011&code=035720&page=164&sm=title_entity_id.basic,서울경제, 2022.06.29 09:44
2463,"
카카오모빌리티, 대리기사 건강검진 및 상담 무상 지원[1일IT템]
",https://finance.naver.com//item/news_read.naver?article_id=0004859296&office_id=014&code=035720&page=164&sm=title_entity_id.basic,파이낸셜뉴스, 2022.06.29 09:35
2464,"
카카오모빌리티 매각설 두고 노조와 소통 나선 카카오
",https://finance.naver.com//item/news_read.naver?article_id=0000028142&office_id=243&code=035720&page=164&sm=title_entity_id.basic,이코노미스트, 2022.06.28 17:11
2465,"
모빌리티 매각 논란에…카카오 노사 긴급 회동
",https://finance.naver.com//item/news_read.naver?article_id=0004070037&office_id=011&code=035720&page=164&sm=title_entity_id.basic,서울경제, 2022.06.28 14:21
2466,"
카카오 경영진-노조 '긴급회동'…모빌리티 매각설 새 국면?
",https://finance.naver.com//item/news_read.naver?article_id=0004717458&office_id=015&code=035720&page=164&sm=title_entity_id.basic,한국경제, 2022.06.28 10:46
2467,"
대학생이 가장 일하고 싶은 기업은?…""카카오 3년 연속 1위""
",https://finance.naver.com//item/news_read.naver?article_id=0004069919&office_id=011&code=035720&page=164&sm=title_entity_id.basic,서울경제, 2022.06.28 10:19
2468,"
매각설 나오는 카카오모빌리티에 무슨 일이
",https://finance.naver.com//item/news_read.naver?article_id=0000075804&office_id=024&code=035720&page=164&sm=title_entity_id.basic,매경이코노미, 2022.06.27 21:12
2469,"
카카오 노조 ""카카오모빌리티 매각 반대…김범수 센터장 직접 나서라""
",https://finance.naver.com//item/news_read.naver?article_id=0004858240&office_id=014&code=035720&page=164&sm=title_entity_id.basic,파이낸셜뉴스, 2022.06.27 15:39
2470,"
카카오 IPO 플랜 '이상 신호'…잇따른 리스크 어쩌나
",https://finance.naver.com//item/news_read.naver?article_id=0005252651&office_id=018&code=035720&page=164&sm=title_entity_id.basic,이데일리, 2022.06.27 05:01
2471,"
카카오·셀트리온·LG생건…위기 속 더 돋보이는 '錢의 힘'
",https://finance.naver.com//item/news_read.naver?article_id=0004983499&office_id=009&code=035720&page=164&sm=title_entity_id.basic,매일경제, 2022.06.27 17:32
2472,"
카카오 경영진-노조 '긴급회동'…모빌리티 매각설 새 국면?
",https://finance.naver.com//item/news_read.naver?article_id=0004717458&office_id=015&code=035720&page=165&sm=title_entity_id.basic,한국경제, 2022.06.28 10:46
2473,"
대학생이 가장 일하고 싶은 기업은?…""카카오 3년 연속 1위""
",https://finance.naver.com//item/news_read.naver?article_id=0004069919&office_id=011&code=035720&page=165&sm=title_entity_id.basic,서울경제, 2022.06.28 10:19
2474,"
매각설 나오는 카카오모빌리티에 무슨 일이
",https://finance.naver.com//item/news_read.naver?article_id=0000075804&office_id=024&code=035720&page=165&sm=title_entity_id.basic,매경이코노미, 2022.06.27 21:12
2475,"
카카오 노조 ""카카오모빌리티 매각 반대…김범수 센터장 직접 나서라""
",https://finance.naver.com//item/news_read.naver?article_id=0004858240&office_id=014&code=035720&page=165&sm=title_entity_id.basic,파이낸셜뉴스, 2022.06.27 15:39
2476,"
카카오 IPO 플랜 '이상 신호'…잇따른 리스크 어쩌나
",https://finance.naver.com//item/news_read.naver?article_id=0005252651&office_id=018&code=035720&page=165&sm=title_entity_id.basic,이데일리, 2022.06.27 05:01
2477,"
카카오·셀트리온·LG생건…위기 속 더 돋보이는 '錢의 힘'
",https://finance.naver.com//item/news_read.naver?article_id=0004983499&office_id=009&code=035720&page=165&sm=title_entity_id.basic,매일경제, 2022.06.27 17:32
2478,"
[AI프런티어] “카카오AI, 한국어 이해력 최고…찰떡같이 알아듣죠”
",https://finance.naver.com//item/news_read.naver?article_id=0004069612&office_id=011&code=035720&page=165&sm=title_entity_id.basic,서울경제, 2022.06.27 15:17
2479,"
카카오웹툰 야구 웹툰 '기프트' 드라마 제작 확정
",https://finance.naver.com//item/news_read.naver?article_id=0004069439&office_id=011&code=035720&page=165&sm=title_entity_id.basic,서울경제, 2022.06.27 09:53
2480,"
""카카오 골프게임 멤버십, NFT로 나온다""
",https://finance.naver.com//item/news_read.naver?article_id=0004763323&office_id=008&code=035720&page=165&sm=title_entity_id.basic,머니투데이, 2022.06.27 09:44
2481,"
삼성전자 50%·카카오 71%…주식 바닥모를 추락에 커진 적정주가 괴리...
",https://finance.naver.com//item/news_read.naver?article_id=0005252631&office_id=018&code=035720&page=165&sm=title_entity_id.basic,이데일리, 2022.06.26 22:36
2482,"
네이버·카카오 성장성에 베팅… 우량채로 리스크 관리까지 [이런 펀드 어...
",https://finance.naver.com//item/news_read.naver?article_id=0004857747&office_id=014&code=035720&page=165&sm=title_entity_id.basic,파이낸셜뉴스, 2022.06.26 18:18
2483,"
싸이월드는 사망한 회원 사진 유족 준다는데…네이버·카카오는?
",https://finance.naver.com//item/news_read.naver?article_id=0004982859&office_id=009&code=035720&page=165&sm=title_entity_id.basic,매일경제, 2022.06.26 12:02
2484,"
네이버·카카오 성장성에 베팅… 우량채로 리스크 관리까지 [이런 펀드 어...
",https://finance.naver.com//item/news_read.naver?article_id=0004857747&office_id=014&code=035720&page=166&sm=title_entity_id.basic,파이낸셜뉴스, 2022.06.26 18:18
2485,"
싸이월드는 사망한 회원 사진 유족 준다는데…네이버·카카오는?
",https://finance.naver.com//item/news_read.naver?article_id=0004982859&office_id=009&code=035720&page=166&sm=title_entity_id.basic,매일경제, 2022.06.26 12:02
2486,"
같은 카카오인데… 새 근무제 놓고 계열사 '방글' 본사 '부글' 왜? ...
",https://finance.naver.com//item/news_read.naver?article_id=0004069179&office_id=011&code=035720&page=166&sm=title_entity_id.basic,서울경제, 2022.06.26 11:19
2487,"
""'먹튀그룹' 오명 남기지 말라""…카카오 노조 뿔난 이유 [배성수의 다...
",https://finance.naver.com//item/news_read.naver?article_id=0004716338&office_id=015&code=035720&page=166&sm=title_entity_id.basic,한국경제, 2022.06.25 15:18
2488,"
개미 금기어 된 삼전·카카오...'반려주식' 죽기 전엔 팔 수 있을까
",https://finance.naver.com//item/news_read.naver?article_id=0004762968&office_id=008&code=035720&page=166&sm=title_entity_id.basic,머니투데이, 2022.06.25 06:49
2489,"
카카오 노조 ""모빌리티 매각 반대…김범수 면담 요청""
",https://finance.naver.com//item/news_read.naver?article_id=0004762926&office_id=008&code=035720&page=166&sm=title_entity_id.basic,머니투데이, 2022.06.24 19:03
2490,"
""김범수 나와라"" 카카오 노조, 모빌리티 매각 반대 단체행동 본격화
",https://finance.naver.com//item/news_read.naver?article_id=0004068946&office_id=011&code=035720&page=166&sm=title_entity_id.basic,서울경제, 2022.06.24 16:29
2491,"
단단히 뿔난 카카오노조…카카오모빌리티 매각 반대 서명운동 나선다
",https://finance.naver.com//item/news_read.naver?article_id=0004982499&office_id=009&code=035720&page=166&sm=title_entity_id.basic,매일경제, 2022.06.24 16:05
2492,"
“김범수 대주주가 나서라”…카카오노조, 모빌리티 매각 면담요청
",https://finance.naver.com//item/news_read.naver?article_id=0005250830&office_id=018&code=035720&page=166&sm=title_entity_id.basic,이데일리, 2022.06.24 15:03
2493,"
""카카오도 6%↑"" 韓증시 모처럼 웃었다…'급반등' 분위기 언제까지?
",https://finance.naver.com//item/news_read.naver?article_id=0004762848&office_id=008&code=035720&page=166&sm=title_entity_id.basic,머니투데이, 2022.06.24 16:21
2494,"
""카카오 시총 10위 탈환""…네이버와 나란히 6%대 반가운 상승
",https://finance.naver.com//item/news_read.naver?article_id=0004762810&office_id=008&code=035720&page=166&sm=title_entity_id.basic,머니투데이, 2022.06.24 15:19
2495,"
MKYU, 카카오와 전통시장 소상공인 디지털 교육 지원
",https://finance.naver.com//item/news_read.naver?article_id=0002278886&office_id=123&code=035720&page=166&sm=title_entity_id.basic,조세일보, 2022.06.24 11:35
2496,"
MKYU, 카카오·카카오임팩트·신영시장 상인회와 함께 ‘소신상인 프로...
",https://finance.naver.com//item/news_read.naver?article_id=0005108086&office_id=277&code=035720&page=166&sm=title_entity_id.basic,아시아경제, 2022.06.24 10:39
2497,"
네이버 vs 카카오, 페이 전쟁 승자는 누구
",https://finance.naver.com//item/news_read.naver?article_id=0000061153&office_id=050&code=035720&page=166&sm=title_entity_id.basic,한경비즈니스, 2022.06.24 10:37
2498,"
“김범수 대주주가 나서라”…카카오노조, 모빌리티 매각 면담요청
",https://finance.naver.com//item/news_read.naver?article_id=0005250830&office_id=018&code=035720&page=167&sm=title_entity_id.basic,이데일리, 2022.06.24 15:03
2499,"
MKYU, 카카오와 전통시장 소상공인 디지털 교육 지원
",https://finance.naver.com//item/news_read.naver?article_id=0002278886&office_id=123&code=035720&page=167&sm=title_entity_id.basic,조세일보, 2022.06.24 11:35
2500,"
MKYU, 카카오·카카오임팩트·신영시장 상인회와 함께 ‘소신상인 프로...
",https://finance.naver.com//item/news_read.naver?article_id=0005108086&office_id=277&code=035720&page=167&sm=title_entity_id.basic,아시아경제, 2022.06.24 10:39
2501,"
네이버 vs 카카오, 페이 전쟁 승자는 누구
",https://finance.naver.com//item/news_read.naver?article_id=0000061153&office_id=050&code=035720&page=167&sm=title_entity_id.basic,한경비즈니스, 2022.06.24 10:37
2502,"
카카오 장중 7만원선 회복, 코스피 시총 10위 탈환 [증시이슈]
",https://finance.naver.com//item/news_read.naver?article_id=0000028005&office_id=243&code=035720&page=167&sm=title_entity_id.basic,이코노미스트, 2022.06.24 10:18
2503,"
반발 매수에 상승, 삼성전자·네이버·카카오 2%↑ [개장시황]
",https://finance.naver.com//item/news_read.naver?article_id=0000028003&office_id=243&code=035720&page=167&sm=title_entity_id.basic,이코노미스트, 2022.06.24 09:49
2504,"
GS마이샵, 카카오 VX '골프연습장' 창업 방송에 상담신청 급증
",https://finance.naver.com//item/news_read.naver?article_id=0004857041&office_id=014&code=035720&page=167&sm=title_entity_id.basic,파이낸셜뉴스, 2022.06.24 08:57
2505,"
[Money & Riches] '5만전자' '반토막카카오'…추락하는 국...
",https://finance.naver.com//item/news_read.naver?article_id=0004982199&office_id=009&code=035720&page=167&sm=title_entity_id.basic,매일경제, 2022.06.24 04:03
2506,"
4개월만에 구독자 30%↑…네이버식 '구독 서비스' 카카오 빈틈 잘 노...
",https://finance.naver.com//item/news_read.naver?article_id=0004982137&office_id=009&code=035720&page=167&sm=title_entity_id.basic,매일경제, 2022.06.23 19:26
2507,"
SK바사 -73%·카카오 -61%…증시 충격파 'BBIG'에 집중
",https://finance.naver.com//item/news_read.naver?article_id=0004068657&office_id=011&code=035720&page=167&sm=title_entity_id.basic,서울경제, 2022.06.23 19:10
2508,"
카카오엔터 얼굴인식기술, 美대회 키오스크부문 1위
",https://finance.naver.com//item/news_read.naver?article_id=0004856910&office_id=014&code=035720&page=167&sm=title_entity_id.basic,파이낸셜뉴스, 2022.06.23 18:17
2509,"
'스윽' 스쳐가도 얼굴인식…카카오 글로벌 1위 올랐다
",https://finance.naver.com//item/news_read.naver?article_id=0004762280&office_id=008&code=035720&page=167&sm=title_entity_id.basic,머니투데이, 2022.06.23 13:51
2510,"
얼굴만 '스윽' 해도…카카오엔터프라이즈, AI 얼굴 인식 기술 대회서...
",https://finance.naver.com//item/news_read.naver?article_id=0004856548&office_id=014&code=035720&page=167&sm=title_entity_id.basic,파이낸셜뉴스, 2022.06.23 11:03
2511,"
카카오엔터 얼굴인식기술, 美대회 키오스크부문 1위
",https://finance.naver.com//item/news_read.naver?article_id=0004856910&office_id=014&code=035720&page=168&sm=title_entity_id.basic,파이낸셜뉴스, 2022.06.23 18:17
2512,"
'스윽' 스쳐가도 얼굴인식…카카오 글로벌 1위 올랐다
",https://finance.naver.com//item/news_read.naver?article_id=0004762280&office_id=008&code=035720&page=168&sm=title_entity_id.basic,머니투데이, 2022.06.23 13:51
2513,"
얼굴만 '스윽' 해도…카카오엔터프라이즈, AI 얼굴 인식 기술 대회서...
",https://finance.naver.com//item/news_read.naver?article_id=0004856548&office_id=014&code=035720&page=168&sm=title_entity_id.basic,파이낸셜뉴스, 2022.06.23 11:03
2514,"
LG전자, 카카오모빌리티와 손잡고 ‘로봇 배송’ 시동
",https://finance.naver.com//item/news_read.naver?article_id=0000061142&office_id=050&code=035720&page=168&sm=title_entity_id.basic,한경비즈니스, 2022.06.23 18:02
2515,"
신저가 행진에 올해 시총 51조 증발한 '카카오 4형제'…개미들 피눈물
",https://finance.naver.com//item/news_read.naver?article_id=0004981964&office_id=009&code=035720&page=168&sm=title_entity_id.basic,매일경제, 2022.06.23 16:39
2516,"
(영상)""규제보다 자율""...네이버·카카오, 혁신 역량 커지나
",https://finance.naver.com//item/news_read.naver?article_id=0005250027&office_id=018&code=035720&page=168&sm=title_entity_id.basic,이데일리, 2022.06.23 16:28
2517,"
카카오, 2년 만에 시총 10위권 밖으로
",https://finance.naver.com//item/news_read.naver?article_id=0004714932&office_id=015&code=035720&page=168&sm=title_entity_id.basic,한국경제, 2022.06.22 17:25
2518,"
'국민주' 네이버·카카오의 '날개없는 추락'
",https://finance.naver.com//item/news_read.naver?article_id=0005249096&office_id=018&code=035720&page=168&sm=title_entity_id.basic,이데일리, 2022.06.22 17:02
2519,"
""트위터 후원도 카카오로""…카카오페이, 송금 서비스 열었다
",https://finance.naver.com//item/news_read.naver?article_id=0004714868&office_id=015&code=035720&page=168&sm=title_entity_id.basic,한국경제, 2022.06.22 16:21
2520,"
LG전자, 카카오모빌리티와 자율주행기술 협력
",https://finance.naver.com//item/news_read.naver?article_id=0004981356&office_id=009&code=035720&page=168&sm=title_entity_id.basic,매일경제, 2022.06.22 15:38
2521,"
LG전자, 카카오모빌리티와 자율주행 로봇 배송 사업 맞손
",https://finance.naver.com//item/news_read.naver?article_id=0004067869&office_id=011&code=035720&page=168&sm=title_entity_id.basic,서울경제, 2022.06.22 10:45
2522,"
LG전자, 카카오모빌리티와 새로운 모빌리티 기술·서비스 발굴 나선다
",https://finance.naver.com//item/news_read.naver?article_id=0005248596&office_id=018&code=035720&page=168&sm=title_entity_id.basic,이데일리, 2022.06.22 10:01
2523,"
[특징주]카카오, 시가총액 10위권 밖으로…기아와 역전
",https://finance.naver.com//item/news_read.naver?article_id=0005248952&office_id=018&code=035720&page=168&sm=title_entity_id.basic,이데일리, 2022.06.22 15:14
2524,"
""카톡으로 단골 확보""…카카오, 전통시장 디지털 전환 돕는다
",https://finance.naver.com//item/news_read.naver?article_id=0004067971&office_id=011&code=035720&page=168&sm=title_entity_id.basic,서울경제, 2022.06.22 14:19
2525,"
양천구 신영시장 디지털 전환 돕는 카카오
",https://finance.naver.com//item/news_read.naver?article_id=0005248747&office_id=018&code=035720&page=168&sm=title_entity_id.basic,이데일리, 2022.06.22 11:44
2526,"
카카오, 소상공인상생TF 신설…전통시장에 '튜터' 파견한다
",https://finance.naver.com//item/news_read.naver?article_id=0004761601&office_id=008&code=035720&page=168&sm=title_entity_id.basic,머니투데이, 2022.06.22 10:12
