,날짜,종가,전일비,시가,고가,저가,거래량
2612,2012.05.08,"103,600","-4,000","107,600","108,700","103,300","145,915"
2613,2012.05.07,"107,600","+1,700","104,300","108,300","104,200","136,436"
2614,2012.05.04,"105,900","+4,900","101,900","106,400","101,500","404,617"
2615,2012.05.03,"101,000","-3,100","104,100","105,300","100,000","368,304"
2616,2012.05.02,"104,100","-1,900","106,100","108,500","102,800","203,321"
2617,2012.04.30,"106,000","-3,500","109,900","111,000","104,900","133,321"
2618,2012.04.27,"109,500","-7,200","115,600","116,500","109,400","236,365"
2619,2012.04.26,"116,700","-3,700","119,700","119,700","113,600","365,131"
2620,2012.04.25,"120,400",-600,"122,000","122,000","119,900","119,226"
2621,2012.04.24,"121,000",+300,"119,000","122,100","119,000","64,730"
2622,2012.04.23,"120,700",-300,"119,200","121,400","119,200","27,111"
2623,2012.04.20,"121,000","-3,200","123,300","124,000","120,900","50,293"
2624,2012.04.19,"124,200","+1,600","121,400","124,600","120,200","139,750"
2625,2012.04.18,"122,600",0,"124,100","124,100","121,400","85,024"
2626,2012.04.17,"122,600","+3,200","118,200","124,000","118,200","151,960"
2627,2012.04.16,"119,400",+800,"117,100","120,400","116,100","97,342"
2628,2012.04.13,"118,600","+6,600","112,000","118,600","111,900","171,191"
2629,2012.04.12,"112,000",+400,"111,900","113,500","109,300","134,104"
2630,2012.04.10,"111,600","-4,400","115,200","116,600","111,600","117,780"
2631,2012.04.09,"116,000","-4,000","119,700","119,700","116,000","69,794"
2632,2012.04.06,"120,000","+1,400","114,500","120,500","114,500","131,734"
2633,2012.04.05,"118,600","+5,100","113,000","119,100","111,600","159,545"
2634,2012.04.04,"113,500","-2,100","115,000","116,400","111,500","139,735"
2635,2012.04.03,"115,600","-3,300","119,000","120,400","115,600","152,477"
2636,2012.04.02,"118,900",-200,"120,000","120,600","118,000","84,633"
2637,2012.03.30,"119,100","-1,400","120,400","120,400","117,600","125,768"
2638,2012.03.29,"120,500","-1,000","120,900","122,500","117,500","87,466"
2639,2012.03.28,"121,500","-1,000","123,200","123,700","121,200","49,347"
2640,2012.03.27,"122,500",-500,"123,400","124,000","120,600","118,921"
2641,2012.03.26,"123,000","+1,500","123,000","123,700","121,200","142,249"
2642,2012.03.23,"121,500",0,"120,800","122,900","119,000","182,272"
2643,2012.03.22,"121,500",-300,"121,500","122,400","120,200","102,240"
2644,2012.03.21,"121,800","+6,300","115,900","121,800","115,700","190,864"
2645,2012.03.20,"115,500","-2,400","117,900","117,900","114,900","143,638"
2646,2012.03.19,"117,900","-1,700","119,600","120,100","117,100","95,166"
2647,2012.03.16,"119,600",-700,"120,300","121,000","118,700","90,651"
2648,2012.03.15,"120,300","+1,800","118,800","121,200","117,500","234,547"
2649,2012.03.14,"118,500","+4,200","115,000","118,600","114,800","220,539"
2650,2012.03.13,"114,300",-700,"114,000","115,700","113,000","209,643"
2651,2012.03.12,"115,000",+400,"113,700","115,300","113,400","80,024"
2652,2012.03.09,"114,600",+800,"114,800","115,600","114,000","111,380"
2653,2012.03.08,"113,800","+1,900","111,500","114,100","110,800","171,238"
2654,2012.03.07,"111,900",+800,"110,300","111,900","108,200","183,295"
2655,2012.03.06,"111,100",-400,"111,300","112,700","110,700","74,804"
2656,2012.03.05,"111,500","-1,000","112,500","114,700","111,300","99,737"
2657,2012.03.02,"112,500",-200,"113,000","113,300","111,300","167,451"
2658,2012.02.29,"112,700","-1,300","113,100","114,000","111,200","211,694"
2659,2012.02.28,"114,000","-2,800","117,800","117,800","113,500","143,945"
2660,2012.02.27,"116,800","-1,200","117,900","118,000","114,900","109,239"
2661,2012.02.24,"118,000","+2,600","116,700","118,600","115,400","234,727"
2662,2012.02.23,"115,400",+900,"113,500","116,300","112,600","165,860"
2663,2012.02.22,"114,500","+1,100","113,400","114,800","111,700","171,099"
2664,2012.02.21,"113,400","+2,500","111,100","114,200","110,300","116,727"
2665,2012.02.20,"110,900","-2,300","112,500","113,700","109,500","243,682"
2666,2012.02.17,"113,200","-1,800","115,400","115,700","113,000","208,836"
2667,2012.02.16,"115,000",-300,"115,300","115,900","114,500","124,012"
2668,2012.02.15,"115,300","-5,000","120,500","120,500","115,000","269,881"
2669,2012.02.14,"120,300",+100,"120,500","121,700","119,600","87,267"
2670,2012.02.13,"120,200","+2,700","117,900","120,400","115,900","99,673"
2671,2012.02.10,"117,500","+2,700","115,200","118,000","112,800","116,984"
2672,2012.02.09,"114,800","-3,000","117,900","118,300","114,300","110,730"
2673,2012.02.08,"117,800","+1,000","115,300","118,500","115,300","116,525"
2674,2012.02.07,"116,800","+2,300","115,200","116,800","113,200","187,702"
2675,2012.02.06,"114,500","-7,800","123,000","123,000","114,100","365,604"
2676,2012.02.03,"122,300","-1,800","124,600","125,400","120,900","202,851"
2677,2012.02.02,"124,100","-5,100","130,000","130,000","123,300","249,589"
2678,2012.02.01,"129,200","-2,700","130,700","131,600","128,700","60,816"
2679,2012.01.31,"131,900",+700,"131,200","133,000","129,600","143,038"
2680,2012.01.30,"131,200","+2,200","129,100","132,300","129,100","98,032"
2681,2012.01.27,"129,000","+1,500","127,000","130,600","126,900","82,876"
2682,2012.01.26,"127,500","+1,800","125,800","128,700","125,800","60,287"
2683,2012.01.25,"125,700","-2,200","128,500","128,500","125,600","132,331"
2684,2012.01.20,"127,900","-3,100","132,300","132,300","127,000","138,539"
2685,2012.01.19,"131,000",0,"132,700","132,800","129,300","70,104"
2686,2012.01.18,"131,000","-1,500","132,800","132,800","129,300","67,716"
2687,2012.01.17,"132,500","+3,300","131,500","133,000","130,200","63,595"
2688,2012.01.16,"129,200","+3,900","125,400","130,000","125,400","77,037"
2689,2012.01.13,"125,300","-4,200","128,700","129,200","125,000","124,383"
2690,2012.01.12,"129,500","-2,500","131,100","131,300","129,300","68,560"
2691,2012.01.11,"132,000",+600,"131,300","133,700","128,600","84,066"
2692,2012.01.10,"131,400","+6,200","126,500","131,400","126,500","156,554"
2693,2012.01.09,"125,200","+3,200","122,000","125,900","120,400","83,724"
2694,2012.01.06,"122,000","-3,600","126,000","127,400","122,000","46,053"
2695,2012.01.05,"125,600","+1,100","125,900","128,300","124,800","76,121"
2696,2012.01.04,"124,500","-2,600","127,100","127,100","124,200","93,494"
2697,2012.01.03,"127,100","+3,400","124,000","127,300","123,200","104,827"
2698,2012.01.02,"123,700","+3,700","121,000","124,500","120,000","95,726"
2699,2011.12.29,"120,000","-1,600","121,000","122,700","119,500","98,343"
2700,2011.12.28,"121,600","-2,000","122,100","124,800","121,300","59,412"
2701,2011.12.27,"123,600","-2,400","126,000","126,000","120,100","131,206"
2702,2011.12.26,"126,000","-1,800","128,100","129,000","126,000","61,627"
2703,2011.12.23,"127,800",-500,"126,600","129,400","126,100","129,904"
2704,2011.12.22,"128,300",-400,"129,000","129,500","125,800","82,187"
2705,2011.12.21,"128,700",+500,"130,000","131,000","126,800","107,865"
2706,2011.12.20,"128,200","-4,300","132,100","132,200","124,300","245,632"
2707,2011.12.19,"132,500","-4,200","136,600","136,600","120,100","123,396"
2708,2011.12.16,"136,700","+3,900","134,300","136,900","132,700","56,433"
2709,2011.12.15,"132,800","-2,000","133,800","134,200","132,300","60,122"
2710,2011.12.14,"134,800",+700,"134,100","135,900","133,500","50,171"
2711,2011.12.13,"134,100","-3,900","136,200","138,000","134,100","34,624"
2712,2011.12.12,"138,000","+4,800","134,000","138,400","133,200","62,745"
2713,2011.12.09,"133,200","-2,000","134,200","135,300","132,000","79,510"
2714,2011.12.08,"135,200","-1,400","137,000","137,400","133,200","85,585"
2715,2011.12.07,"136,600","-1,400","139,000","139,000","135,600","70,798"
2716,2011.12.06,"138,000","-3,000","140,800","140,800","137,800","55,532"
2717,2011.12.05,"141,000","+1,500","140,500","141,000","138,600","75,551"
2718,2011.12.02,"139,500",+700,"138,500","140,700","138,500","83,214"
2719,2011.12.01,"138,800","-7,200","148,500","150,000","137,500","279,926"
2720,2011.11.30,"146,000",-300,"146,300","150,100","145,300","114,990"
2721,2011.11.29,"146,300",-700,"147,200","148,200","145,500","63,023"
2722,2011.11.28,"147,000","+4,300","144,300","147,900","141,700","59,618"
2723,2011.11.25,"142,700","-1,000","142,700","143,700","140,000","39,510"
2724,2011.11.24,"143,700","+2,200","141,500","144,300","139,600","51,837"
2725,2011.11.23,"141,500",-200,"141,800","142,700","139,600","48,729"
2726,2011.11.22,"141,700","+3,300","136,900","142,000","136,600","68,523"
2727,2011.11.21,"138,400","-1,300","139,200","140,700","135,800","54,675"
2728,2011.11.18,"139,700","-2,000","141,000","142,000","137,800","58,032"
2729,2011.11.17,"141,700","+3,500","139,200","142,200","139,200","46,960"
2730,2011.11.16,"138,200",+500,"137,700","142,200","136,800","88,301"
2731,2011.11.15,"137,700","-4,200","140,800","143,000","137,700","93,352"
2732,2011.11.14,"141,900",-300,"142,500","143,600","140,000","126,458"
2733,2011.11.11,"142,200",+900,"143,500","143,900","139,200","82,513"
2734,2011.11.10,"141,300","-2,200","141,500","144,100","137,800","204,801"
2735,2011.11.09,"143,500","+9,200","135,100","144,000","133,100","225,384"
2736,2011.11.08,"134,300",-900,"136,700","136,900","131,900","144,180"
2737,2011.11.07,"135,200","+3,300","137,100","141,200","133,300","492,654"
2738,2011.11.04,"131,900","+1,900","131,500","133,000","130,900","115,892"
2739,2011.11.03,"130,000","-3,500","133,500","135,000","130,000","89,128"
2740,2011.11.02,"133,500","+3,300","127,500","133,700","127,500","233,470"
2741,2011.11.01,"130,200","-5,700","135,000","136,600","130,200","182,576"
2742,2011.10.31,"135,900","+1,700","134,900","136,400","131,500","199,991"
2743,2011.10.28,"134,200","-5,400","139,500","140,600","130,300","363,193"
2744,2011.10.27,"139,600","-7,300","145,600","146,900","139,600","215,062"
2745,2011.10.26,"146,900","+1,000","144,200","148,800","144,000","53,388"
2746,2011.10.25,"145,900","-2,100","147,800","148,400","141,100","188,841"
2747,2011.10.24,"148,000",0,"148,500","148,900","144,400","93,801"
2748,2011.10.21,"148,000","+4,500","146,000","151,900","143,900","155,816"
2749,2011.10.20,"143,500","-2,700","146,200","146,200","140,700","90,012"
2750,2011.10.19,"146,200",+200,"147,500","152,000","145,500","145,909"
2751,2011.10.18,"146,000","+6,400","137,900","148,000","137,600","218,981"
2752,2011.10.17,"139,600","-1,400","143,000","143,700","139,600","140,887"
2753,2011.10.14,"141,000","+6,000","137,300","141,400","135,200","136,419"
2754,2011.10.13,"135,000","+2,600","132,700","139,800","132,700","187,711"
2755,2011.10.12,"132,400","+5,400","127,100","132,600","125,900","164,294"
2756,2011.10.11,"127,000","-2,000","133,000","133,000","126,600","136,226"
2757,2011.10.10,"129,000","+3,600","125,500","130,000","125,000","106,881"
2758,2011.10.07,"125,400","-6,600","135,000","135,500","125,000","191,667"
2759,2011.10.06,"132,000","+6,200","129,000","136,100","128,900","167,955"
2760,2011.10.05,"125,800","-8,200","135,000","135,000","125,800","173,211"
2761,2011.10.04,"134,000","-9,400","138,000","139,800","130,400","255,174"
2762,2011.09.30,"143,400",+200,"143,000","148,300","140,500","63,071"
2763,2011.09.29,"143,200","+4,100","138,100","143,200","135,700","68,954"
2764,2011.09.28,"139,100",-900,"142,800","144,000","136,100","77,411"
2765,2011.09.27,"140,000","+7,300","135,000","141,500","134,500","71,620"
2766,2011.09.26,"132,700","-4,200","137,000","138,900","128,300","92,007"
2767,2011.09.23,"136,900","-6,100","139,500","142,000","136,900","98,849"
2768,2011.09.22,"143,000","-3,500","144,500","149,300","139,000","196,091"
2769,2011.09.21,"146,500","+13,000","134,900","146,500","134,100","181,795"
2770,2011.09.20,"133,500","+3,400","130,000","135,800","129,000","130,047"
2771,2011.09.19,"130,100","-2,400","131,100","133,900","130,100","53,558"
2772,2011.09.16,"132,500","+1,100","132,700","135,300","132,000","91,832"
2773,2011.09.15,"131,400","+3,700","131,700","133,000","127,500","83,038"
2774,2011.09.14,"127,700",-800,"128,400","131,400","127,000","108,455"
2775,2011.09.09,"128,500","-7,500","134,800","136,000","128,500","109,365"
2776,2011.09.08,"136,000",-800,"138,000","138,000","130,500","206,684"
2777,2011.09.07,"136,800","+2,800","137,000","140,400","134,500","160,726"
2778,2011.09.06,"134,000",+200,"133,000","137,800","130,000","193,699"
2779,2011.09.05,"133,800",-700,"132,400","136,500","131,000","198,102"
2780,2011.09.02,"134,500","+6,500","129,000","134,500","127,500","315,468"
2781,2011.09.01,"128,000","+1,000","128,000","129,700","126,000","206,243"
2782,2011.08.31,"127,000","+2,800","123,900","129,700","122,800","356,201"
2783,2011.08.30,"124,200","+4,800","120,100","124,900","118,800","180,481"
2784,2011.08.29,"119,400",+400,"121,000","121,300","117,300","141,044"
2785,2011.08.26,"119,000",+100,"118,900","122,400","115,300","150,070"
2786,2011.08.25,"118,900","+2,300","117,700","120,700","116,800","174,172"
2787,2011.08.24,"116,600","-4,200","120,900","123,100","116,100","181,628"
2788,2011.08.23,"120,800","-1,700","122,700","125,000","119,000","210,071"
2789,2011.08.22,"122,500","-2,300","128,000","128,100","114,900","312,843"
2790,2011.08.19,"124,800","-2,700","123,000","129,400","121,600","376,729"
2791,2011.08.18,"127,500","+4,000","123,600","130,200","120,900","669,102"
2792,2011.08.17,"123,500","+4,500","117,700","123,500","111,800","1,256,536"
2793,2011.08.16,"119,000","-10,400","127,000","128,000","118,200","1,204,341"
2794,2011.08.12,"129,400","-5,600","135,000","138,000","126,100","343,136"
2795,2011.08.11,"135,000","+7,000","122,500","140,000","122,500","135,295"
2796,2011.08.10,"128,000","+2,200","130,500","132,000","128,000","179,654"
2797,2011.08.09,"125,800","-5,000","125,700","129,700","115,900","119,503"
2798,2011.08.08,"130,800","-4,100","131,100","133,000","122,900","168,505"
2799,2011.08.05,"134,900","-2,600","131,100","139,600","127,700","238,721"
2800,2011.08.04,"137,500","+3,600","135,600","140,800","132,700","141,835"
2801,2011.08.03,"133,900","+3,900","128,500","135,700","127,000","83,534"
2802,2011.08.02,"130,000","-3,400","133,500","135,900","128,600","139,704"
2803,2011.08.01,"133,400","+1,400","133,200","134,900","131,500","71,417"
2804,2011.07.29,"132,000","-3,000","135,000","135,900","131,200","122,337"
2805,2011.07.28,"135,000","-7,000","140,000","140,100","134,700","150,406"
2806,2011.07.27,"142,000",-500,"137,000","143,900","133,000","230,749"
2807,2011.07.26,"142,500","+3,900","139,500","143,400","137,000","92,067"
2808,2011.07.25,"138,600",0,"138,600","140,000","138,500","126,624"
2809,2011.07.22,"138,600","+1,600","136,000","142,800","135,200","100,872"
2810,2011.07.21,"137,000","+1,000","136,000","138,900","134,800","112,279"
2811,2011.07.20,"136,000","+4,200","134,700","140,000","131,200","222,689"
2812,2011.07.19,"131,800","+4,700","127,100","133,200","126,600","323,794"
2813,2011.07.18,"127,100","+4,600","123,000","128,000","121,400","155,080"
2814,2011.07.15,"122,500",-500,"125,000","129,900","119,900","203,431"
2815,2011.07.14,"123,000","-3,300","126,300","126,400","122,600","145,278"
2816,2011.07.13,"126,300","+8,800","117,500","127,900","117,200","217,594"
2817,2011.07.12,"117,500","-2,900","119,500","121,600","117,500","289,848"
2818,2011.07.11,"120,400","+3,400","116,200","120,900","115,900","144,485"
2819,2011.07.08,"117,000","+5,000","111,900","117,000","111,500","290,978"
2820,2011.07.07,"112,000",+300,"111,700","114,500","111,600","123,574"
2821,2011.07.06,"111,700",-300,"111,900","112,100","110,800","67,278"
2822,2011.07.05,"112,000",0,"112,000","112,000","111,300","69,617"
2823,2011.07.04,"112,000","+1,900","111,800","112,000","111,000","194,898"
2824,2011.07.01,"110,100",-900,"111,200","111,800","109,500","103,381"
2825,2011.06.30,"111,000",+500,"111,500","112,000","110,800","48,737"
2826,2011.06.29,"110,500",+500,"110,500","111,500","109,600","83,158"
2827,2011.06.28,"110,000",-600,"110,800","111,500","108,600","72,331"
2828,2011.06.27,"110,600","-3,100","112,000","112,500","110,600","34,282"
2829,2011.06.24,"113,700","+1,200","113,400","114,400","112,300","29,411"
2830,2011.06.23,"112,500","-3,100","115,400","115,400","112,500","45,504"
2831,2011.06.22,"115,600","+2,300","113,600","116,400","113,000","41,785"
2832,2011.06.21,"113,300",+800,"112,500","114,300","110,800","28,846"
2833,2011.06.20,"112,500","-1,300","114,500","114,500","112,100","15,168"
2834,2011.06.17,"113,800",+300,"113,000","114,400","111,000","39,297"
2835,2011.06.16,"113,500",+600,"112,300","115,500","110,600","46,580"
2836,2011.06.15,"112,900","+1,800","111,100","113,000","108,200","106,630"
2837,2011.06.14,"111,100","-1,700","113,900","113,900","111,000","56,469"
2838,2011.06.13,"112,800",+600,"112,200","115,300","110,700","25,791"
2839,2011.06.10,"112,200",-800,"114,400","116,000","110,700","66,672"
2840,2011.06.09,"113,000","-1,600","114,600","114,700","113,000","37,079"
2841,2011.06.08,"114,600",0,"113,000","114,900","112,100","30,762"
2842,2011.06.07,"114,600","+2,700","111,400","114,700","110,900","64,143"
2843,2011.06.03,"111,900","+2,900","110,700","112,700","110,500","61,909"
2844,2011.06.02,"109,000","+2,000","104,900","110,400","104,200","68,860"
2845,2011.06.01,"107,000","+2,200","105,200","107,800","104,800","39,005"
2846,2011.05.31,"104,800","+2,900","102,200","105,800","102,000","70,647"
2847,2011.05.30,"101,900",0,"101,900","103,300","101,600","16,324"
2848,2011.05.27,"101,900",-100,"101,500","103,100","101,300","29,975"
2849,2011.05.26,"102,000","+1,500","101,700","102,600","100,100","40,135"
2850,2011.05.25,"100,500",+500,"100,000","100,700","99,300","77,995"
2851,2011.05.24,"100,000","-1,700","101,000","102,000","99,800","141,698"
2852,2011.05.23,"101,700",+800,"101,300","104,500","100,300","106,346"
2853,2011.05.20,"100,900","-1,100","102,200","102,800","100,200","35,234"
2854,2011.05.19,"102,000","-1,000","103,000","103,500","100,800","52,880"
2855,2011.05.18,"103,000","-1,100","104,300","105,300","101,700","78,930"
2856,2011.05.17,"104,100",+300,"103,500","105,100","102,800","112,615"
2857,2011.05.16,"103,800",+500,"103,400","104,500","102,000","87,338"
2858,2011.05.13,"103,300","+1,800","102,700","104,500","100,700","50,798"
2859,2011.05.12,"101,500",-600,"101,900","102,800","99,900","77,256"
2860,2011.05.11,"102,100",-400,"103,100","103,800","101,900","52,945"
2861,2011.05.09,"102,500","-3,500","106,000","106,400","102,100","83,754"
2862,2011.05.06,"106,000","-2,700","107,000","107,800","104,300","100,792"
2863,2011.05.04,"108,700",0,"108,100","110,300","106,600","62,181"
2864,2011.05.03,"108,700","-4,000","111,600","113,700","108,700","74,735"
2865,2011.05.02,"112,700","+2,900","109,600","112,900","107,100","92,586"
2866,2011.04.29,"109,800","+3,100","107,000","110,000","105,000","105,992"
2867,2011.04.28,"106,700","+1,500","106,300","110,100","106,000","155,583"
2868,2011.04.27,"105,200","-1,000","107,100","107,400","103,700","156,406"
2869,2011.04.26,"106,200","+1,200","105,000","106,900","103,500","98,079"
2870,2011.04.25,"105,000",-200,"104,500","105,900","103,100","83,669"
2871,2011.04.22,"105,200","-4,300","109,500","109,500","105,200","123,862"
2872,2011.04.21,"109,500",+500,"108,800","109,500","104,300","208,579"
2873,2011.04.20,"109,000",+300,"109,700","110,000","107,200","69,040"
2874,2011.04.19,"108,700","+2,100","106,600","110,000","105,400","119,486"
2875,2011.04.18,"106,600","-2,000","107,000","108,300","105,400","73,147"
2876,2011.04.15,"108,600","+4,700","105,300","110,000","104,300","283,663"
2877,2011.04.14,"103,900","+5,100","97,700","103,900","97,700","269,272"
2878,2011.04.13,"98,800",+800,"98,500","98,900","96,100","102,538"
2879,2011.04.12,"98,000",0,"98,000","98,900","94,600","144,597"
2880,2011.04.11,"98,000",-500,"99,100","100,800","97,700","82,160"
2881,2011.04.08,"98,500",-400,"99,300","99,700","98,100","91,177"
2882,2011.04.07,"98,900",+700,"98,600","100,800","98,000","94,769"
2883,2011.04.06,"98,200","-1,600","99,300","99,800","98,200","41,161"
2884,2011.04.05,"99,800","+1,000","98,200","100,000","97,500","62,856"
2885,2011.04.04,"98,800",-500,"99,800","101,300","97,400","99,818"
2886,2011.04.01,"99,300","+1,300","97,800","99,700","97,200","90,421"
2887,2011.03.31,"98,000","-1,800","100,900","100,900","98,000","54,328"
2888,2011.03.30,"99,800","+1,500","98,900","100,300","98,000","84,561"
2889,2011.03.29,"98,300",-500,"98,700","100,900","98,300","182,299"
2890,2011.03.28,"98,800","+2,000","96,800","98,800","95,700","107,137"
2891,2011.03.25,"96,800",-600,"98,200","98,200","95,300","72,883"
2892,2011.03.24,"97,400","+1,600","96,000","97,500","94,600","188,066"
2893,2011.03.23,"95,800","+3,800","92,400","96,700","91,600","114,945"
2894,2011.03.22,"92,000","+1,600","90,900","92,000","89,600","88,471"
2895,2011.03.21,"90,400",-600,"91,200","91,700","88,900","113,735"
2896,2011.03.18,"91,000",+300,"90,800","92,700","90,600","110,228"
2897,2011.03.17,"90,700",+500,"88,000","90,800","87,700","59,457"
2898,2011.03.16,"90,200",+200,"90,500","92,400","89,200","121,235"
2899,2011.03.15,"90,000","-1,000","91,000","94,100","86,000","142,015"
2900,2011.03.14,"91,000","-1,500","91,500","92,900","87,600","119,168"
2901,2011.03.11,"92,500","-2,400","93,900","93,900","91,200","96,870"
2902,2011.03.10,"94,900","-2,100","97,500","97,600","92,400","120,923"
2903,2011.03.09,"97,000","+1,600","95,500","97,300","94,200","61,086"
2904,2011.03.08,"95,400","+2,800","93,300","95,600","92,500","100,091"
2905,2011.03.07,"92,600","-2,000","94,100","95,500","92,600","122,908"
2906,2011.03.04,"94,600","-3,900","98,500","98,500","94,400","202,019"
2907,2011.03.03,"98,500","+2,700","95,400","98,600","93,800","191,717"
2908,2011.03.02,"95,800","-3,800","98,100","99,600","93,600","245,244"
2909,2011.02.28,"99,600","+1,800","99,000","99,900","95,000","260,274"
2910,2011.02.25,"97,800","+4,900","94,000","99,500","92,900","206,255"
2911,2011.02.24,"92,900","+3,400","89,500","94,800","89,000","260,861"
2912,2011.02.23,"89,500",+100,"89,300","90,000","87,600","123,410"
2913,2011.02.22,"89,400",-100,"89,000","90,100","88,200","49,251"
2914,2011.02.21,"89,500","+1,000","88,500","90,000","88,000","191,062"
2915,2011.02.18,"88,500","+1,400","87,100","89,200","86,100","117,362"
2916,2011.02.17,"87,100",+900,"87,000","87,400","83,000","155,393"
2917,2011.02.16,"86,200",-200,"87,200","88,500","85,600","127,447"
2918,2011.02.15,"86,400","+1,400","85,000","86,800","84,500","315,242"
2919,2011.02.14,"85,000","+1,100","83,900","85,400","83,500","102,930"
2920,2011.02.11,"83,900",+200,"84,100","86,700","83,200","237,910"
2921,2011.02.10,"83,700",+300,"82,600","85,400","82,600","122,975"
2922,2011.02.09,"83,400",+400,"82,200","84,000","81,300","95,618"
2923,2011.02.08,"83,000",+700,"82,300","83,700","82,000","71,792"
2924,2011.02.07,"82,300",+800,"83,900","83,900","81,900","73,403"
2925,2011.02.01,"81,500",+900,"80,700","81,600","80,100","56,923"
2926,2011.01.31,"80,600","-2,600","82,200","82,900","80,500","78,802"
2927,2011.01.28,"83,200",+200,"83,500","84,700","82,200","107,175"
2928,2011.01.27,"83,000","+1,600","81,700","83,000","80,600","121,111"
2929,2011.01.26,"81,400","+2,400","79,400","81,600","79,400","124,754"
2930,2011.01.25,"79,000",-500,"79,400","79,900","79,000","96,381"
2931,2011.01.24,"79,500",+800,"78,700","79,900","78,000","74,611"
2932,2011.01.21,"78,700",0,"78,700","79,200","77,300","75,167"
2933,2011.01.20,"78,700","-1,400","78,500","80,100","78,300","59,740"
2934,2011.01.19,"80,100","+1,500","78,900","80,300","77,300","98,082"
2935,2011.01.18,"78,600","-2,200","79,900","80,400","78,600","76,728"
2936,2011.01.17,"80,800",+200,"79,900","81,000","78,600","118,108"
2937,2011.01.14,"80,600",-600,"81,200","81,600","79,600","192,936"
2938,2011.01.13,"81,200","+1,100","80,100","81,400","79,000","109,322"
2939,2011.01.12,"80,100",-900,"81,400","81,400","79,300","89,229"
2940,2011.01.11,"81,000","+1,700","79,600","81,000","78,200","83,664"
2941,2011.01.10,"79,300",-800,"80,700","81,700","79,300","57,982"
2942,2011.01.07,"80,100","+1,900","78,600","80,500","77,900","131,875"
2943,2011.01.06,"78,200",+200,"78,800","79,200","77,600","44,358"
2944,2011.01.05,"78,000",+400,"77,800","78,500","77,000","55,443"
2945,2011.01.04,"77,600",+800,"76,800","79,400","76,800","77,414"
2946,2011.01.03,"76,800",-400,"77,500","77,500","76,100","67,366"
2947,2010.12.30,"77,200",+900,"76,300","77,200","74,900","105,189"
2948,2010.12.29,"76,300","+3,200","72,600","76,300","72,600","115,503"
2949,2010.12.28,"73,100",-500,"73,600","74,500","73,100","62,743"
2950,2010.12.27,"73,600","-1,700","74,500","74,900","73,600","40,542"
2951,2010.12.24,"75,300",-800,"76,100","76,200","74,600","72,492"
2952,2010.12.23,"76,100",+900,"75,500","76,200","75,000","78,764"
2953,2010.12.22,"75,200",+300,"74,900","75,900","74,900","29,347"
2954,2010.12.21,"74,900",0,"75,600","76,200","74,700","62,665"
2955,2010.12.20,"74,900","-2,800","76,600","77,900","74,900","80,109"
2956,2010.12.17,"77,700",-200,"77,900","77,900","76,600","75,607"
2957,2010.12.16,"77,900",+200,"77,300","78,200","76,900","61,566"
2958,2010.12.15,"77,700",+400,"77,000","77,900","76,600","55,240"
2959,2010.12.14,"77,300",+800,"76,600","77,800","76,500","82,496"
2960,2010.12.13,"76,500",+200,"76,400","76,800","75,900","55,940"
2961,2010.12.10,"76,300",0,"75,900","76,500","75,100","87,978"
2962,2010.12.09,"76,300","+1,300","75,700","76,300","74,800","85,423"
2963,2010.12.08,"75,000",-500,"75,500","75,600","74,600","36,295"
2964,2010.12.07,"75,500",+800,"74,700","75,500","74,300","68,233"
2965,2010.12.06,"74,700","-1,000","75,700","76,200","74,200","95,070"
2966,2010.12.03,"75,700",+100,"76,000","76,500","74,800","60,923"
2967,2010.12.02,"75,600",-700,"76,600","76,800","75,600","55,083"
2968,2010.12.01,"76,300",-200,"76,100","76,500","74,300","197,412"
2969,2010.11.30,"76,500","+1,700","75,000","76,500","74,100","152,294"
2970,2010.11.29,"74,800",-600,"76,000","76,700","74,500","85,081"
2971,2010.11.26,"75,400","-4,100","79,000","79,300","75,400","85,845"
2972,2010.11.25,"79,500",-500,"80,100","80,100","78,400","76,639"
2973,2010.11.24,"80,000",+300,"76,500","80,000","76,500","182,123"
2974,2010.11.23,"79,700",+700,"79,600","80,000","77,900","94,417"
2975,2010.11.22,"79,000",+700,"80,900","81,000","78,200","322,226"
2976,2010.11.19,"78,300",-300,"78,700","78,800","77,600","58,541"
2977,2010.11.18,"78,600","+4,200","75,500","78,600","75,200","129,054"
2978,2010.11.17,"74,400","-1,500","74,100","76,300","74,000","103,213"
2979,2010.11.16,"75,900","-2,000","77,100","77,800","75,600","83,116"
2980,2010.11.15,"77,900",-300,"77,600","77,900","76,300","91,359"
2981,2010.11.12,"78,200",-100,"79,000","79,000","75,500","128,242"
2982,2010.11.11,"78,300","-1,900","80,300","80,600","78,200","147,162"
2983,2010.11.10,"80,200",-200,"80,800","81,700","80,200","55,664"
2984,2010.11.09,"80,400",-500,"80,200","81,100","80,000","69,149"
2985,2010.11.08,"80,900",-300,"82,000","82,200","80,700","52,903"
2986,2010.11.05,"81,200","-1,900","83,000","83,100","81,000","119,069"
2987,2010.11.04,"83,100",+400,"82,700","83,400","81,500","114,369"
2988,2010.11.03,"82,700",+900,"83,100","84,200","82,500","368,713"
2989,2010.11.02,"81,800",+500,"82,900","84,500","81,400","256,540"
2990,2010.11.01,"81,300","+2,800","78,800","81,400","78,400","118,500"
2991,2010.10.29,"78,500",+200,"78,600","79,000","77,000","80,367"
2992,2010.10.28,"78,300",-400,"78,100","78,800","77,300","45,935"
