,제목,링크,정보제공,날짜
1272,"
“가입자 후기 보고 비교” 카카오페이 GA자회사, 보험상품 비교 서비...
",https://finance.naver.com//item/news_read.naver?article_id=0004075603&office_id=011&code=377300&page=49&sm=title_entity_id.basic,서울경제, 2022.07.13 09:33
1273,"
“카카오페이 16만원→9만5000원”…한투증권 목표주가 ‘뚝’
",https://finance.naver.com//item/news_read.naver?article_id=0000076094&office_id=024&code=377300&page=49&sm=title_entity_id.basic,매경이코노미, 2022.07.13 15:15
1274,"
한국투자증권, 카카오페이 목표주가 40% 하향…“연간 거래액·매출 추...
",https://finance.naver.com//item/news_read.naver?article_id=0000827113&office_id=366&code=377300&page=49&sm=title_entity_id.basic,조선비즈, 2022.07.13 08:12
1275,"
한국 ""카카오페이 16만원→9만5000원""…목표가 확 깎았다
",https://finance.naver.com//item/news_read.naver?article_id=0004723528&office_id=015&code=377300&page=49&sm=title_entity_id.basic,한국경제, 2022.07.13 08:02
1276,"
카카오페이, 하반기 주목해야…목표가 16만→9만5000원 -한국투자證
",https://finance.naver.com//item/news_read.naver?article_id=0004770091&office_id=008&code=377300&page=49&sm=title_entity_id.basic,머니투데이, 2022.07.13 07:44
1277,"
[클릭 e종목]""카카오페이, 2Q 실적 기대 못 미칠 것…목표가 40...
",https://finance.naver.com//item/news_read.naver?article_id=0005116788&office_id=277&code=377300&page=49&sm=title_entity_id.basic,아시아경제, 2022.07.13 07:00
1278,"
카카오페이-카카오페이증권, '전자문서 그린 챌린지' 진행
",https://finance.naver.com//item/news_read.naver?article_id=0002017602&office_id=016&code=377300&page=50&sm=title_entity_id.basic,헤럴드경제, 2022.07.19 11:37
1279,"
카카오페이·페이증권, '전자문서 그린 챌린지' 실시
",https://finance.naver.com//item/news_read.naver?article_id=0004077757&office_id=011&code=377300&page=50&sm=title_entity_id.basic,서울경제, 2022.07.19 11:18
1280,"
카카오페이, 내달 3일 기업설명회 개최
",https://finance.naver.com//item/news_read.naver?article_id=0005270984&office_id=018&code=377300&page=50&sm=title_entity_id.basic,이데일리, 2022.07.18 16:13
1281,"
카카오페이증권, ‘주식 선물하기’ 프로모션 진행
",https://finance.naver.com//item/news_read.naver?article_id=0002015828&office_id=016&code=377300&page=50&sm=title_entity_id.basic,헤럴드경제, 2022.07.14 13:17
1282,"
카카오페이증권, '주식 선물하기' 프로모션 진행
",https://finance.naver.com//item/news_read.naver?article_id=0004991341&office_id=009&code=377300&page=50&sm=title_entity_id.basic,매일경제, 2022.07.14 11:22
1283,"
“카톡으로 주식 선물하자”…카카오페이증권 ‘주식 선물하기’ 프로모션 ...
",https://finance.naver.com//item/news_read.naver?article_id=0000827454&office_id=366&code=377300&page=50&sm=title_entity_id.basic,조선비즈, 2022.07.14 10:20
1284,"
카카오페이증권 ""주식 선물하면 100만원 매일 추첨""
",https://finance.naver.com//item/news_read.naver?article_id=0005117596&office_id=277&code=377300&page=50&sm=title_entity_id.basic,아시아경제, 2022.07.14 10:18
1285,"
카카오페이증권, ‘주식 선물하기’ 프로모션 진행
",https://finance.naver.com//item/news_read.naver?article_id=0004867108&office_id=014&code=377300&page=50&sm=title_entity_id.basic,파이낸셜뉴스, 2022.07.14 09:43
1286,"
카카오페이증권 “주식 선물하면 매일 추첨해 100만원 제공”
",https://finance.naver.com//item/news_read.naver?article_id=0004867076&office_id=014&code=377300&page=50&sm=title_entity_id.basic,파이낸셜뉴스, 2022.07.14 09:12
1287,"
LG엔솔·카카오페이 등 20종목 주식선물 상장
",https://finance.naver.com//item/news_read.naver?article_id=0004723921&office_id=015&code=377300&page=50&sm=title_entity_id.basic,한국경제, 2022.07.13 17:38
1288,"
“보험도 리뷰 보고 가입”…카카오페이 GA, 비교 서비스 출시
",https://finance.naver.com//item/news_read.naver?article_id=0000028701&office_id=243&code=377300&page=50&sm=title_entity_id.basic,이코노미스트, 2022.07.13 17:21
1289,"
""리뷰 보고 가입하세요""…카카오페이 GA, '보험비교 서비스'
",https://finance.naver.com//item/news_read.naver?article_id=0004770471&office_id=008&code=377300&page=50&sm=title_entity_id.basic,머니투데이, 2022.07.13 16:27
1290,"
“가입자 후기 보고 비교” 카카오페이 GA자회사, 보험상품 비교 서비...
",https://finance.naver.com//item/news_read.naver?article_id=0004075603&office_id=011&code=377300&page=50&sm=title_entity_id.basic,서울경제, 2022.07.13 09:33
1291,"
“카카오페이 16만원→9만5000원”…한투증권 목표주가 ‘뚝’
",https://finance.naver.com//item/news_read.naver?article_id=0000076094&office_id=024&code=377300&page=50&sm=title_entity_id.basic,매경이코노미, 2022.07.13 15:15
1292,"
한국투자증권, 카카오페이 목표주가 40% 하향…“연간 거래액·매출 추...
",https://finance.naver.com//item/news_read.naver?article_id=0000827113&office_id=366&code=377300&page=50&sm=title_entity_id.basic,조선비즈, 2022.07.13 08:12
1293,"
한국 ""카카오페이 16만원→9만5000원""…목표가 확 깎았다
",https://finance.naver.com//item/news_read.naver?article_id=0004723528&office_id=015&code=377300&page=50&sm=title_entity_id.basic,한국경제, 2022.07.13 08:02
1294,"
카카오페이, 하반기 주목해야…목표가 16만→9만5000원 -한국투자證
",https://finance.naver.com//item/news_read.naver?article_id=0004770091&office_id=008&code=377300&page=50&sm=title_entity_id.basic,머니투데이, 2022.07.13 07:44
1295,"
[클릭 e종목]""카카오페이, 2Q 실적 기대 못 미칠 것…목표가 40...
",https://finance.naver.com//item/news_read.naver?article_id=0005116788&office_id=277&code=377300&page=50&sm=title_entity_id.basic,아시아경제, 2022.07.13 07:00
1296,"
카카오페이 청구서, 재산세 납부 프로모션
",https://finance.naver.com//item/news_read.naver?article_id=0004866712&office_id=014&code=377300&page=50&sm=title_entity_id.basic,파이낸셜뉴스, 2022.07.13 14:57
1297,"
KG이니시스·카카오페이…간편결제주 꿈틀
",https://finance.naver.com//item/news_read.naver?article_id=0004989372&office_id=009&code=377300&page=50&sm=title_entity_id.basic,매일경제, 2022.07.10 18:05
1298,"
토스·카카오페이도… ‘미니 CEO’ 채용 나서는 핀테크 업계
",https://finance.naver.com//item/news_read.naver?article_id=0000826397&office_id=366&code=377300&page=50&sm=title_entity_id.basic,조선비즈, 2022.07.09 06:01
1299,"
동양생명-카카오페이 인슈어테크 혁신 MOU
",https://finance.naver.com//item/news_read.naver?article_id=0004864039&office_id=014&code=377300&page=50&sm=title_entity_id.basic,파이낸셜뉴스, 2022.07.07 18:22
1300,"
""카카오페이로 보험료 내세요"" 동양생명-카페이 MOU
",https://finance.naver.com//item/news_read.naver?article_id=0005261692&office_id=018&code=377300&page=50&sm=title_entity_id.basic,이데일리, 2022.07.07 10:08
1301,"
동양생명 “카카오페이로 보험료 납부 간편하게”
",https://finance.naver.com//item/news_read.naver?article_id=0000825952&office_id=366&code=377300&page=50&sm=title_entity_id.basic,조선비즈, 2022.07.07 09:59
1302,"
동양생명, 카카오페이와 MOU 체결
",https://finance.naver.com//item/news_read.naver?article_id=0004863653&office_id=014&code=377300&page=50&sm=title_entity_id.basic,파이낸셜뉴스, 2022.07.07 09:41
1303,"
동양생명-카카오페이, 보험료 납부 서비스 오픈
",https://finance.naver.com//item/news_read.naver?article_id=0002012593&office_id=016&code=377300&page=50&sm=title_entity_id.basic,헤럴드경제, 2022.07.07 09:33
1304,"
동양생명 보험료, 카카오페이로 납부 가능해졌다
",https://finance.naver.com//item/news_read.naver?article_id=0005114224&office_id=277&code=377300&page=50&sm=title_entity_id.basic,아시아경제, 2022.07.07 09:25
1305,"
동양생명, 카카오페이 통한 보험료 납부 서비스 오픈
",https://finance.naver.com//item/news_read.naver?article_id=0002279995&office_id=123&code=377300&page=50&sm=title_entity_id.basic,조세일보, 2022.07.07 09:18
1306,"
“보험도 리뷰 보고 가입”…카카오페이 GA, 비교 서비스 출시
",https://finance.naver.com//item/news_read.naver?article_id=0000028701&office_id=243&code=377300&page=51&sm=title_entity_id.basic,이코노미스트, 2022.07.13 17:21
1307,"
""리뷰 보고 가입하세요""…카카오페이 GA, '보험비교 서비스'
",https://finance.naver.com//item/news_read.naver?article_id=0004770471&office_id=008&code=377300&page=51&sm=title_entity_id.basic,머니투데이, 2022.07.13 16:27
1308,"
“가입자 후기 보고 비교” 카카오페이 GA자회사, 보험상품 비교 서비...
",https://finance.naver.com//item/news_read.naver?article_id=0004075603&office_id=011&code=377300&page=51&sm=title_entity_id.basic,서울경제, 2022.07.13 09:33
1309,"
“카카오페이 16만원→9만5000원”…한투증권 목표주가 ‘뚝’
",https://finance.naver.com//item/news_read.naver?article_id=0000076094&office_id=024&code=377300&page=51&sm=title_entity_id.basic,매경이코노미, 2022.07.13 15:15
1310,"
한국투자증권, 카카오페이 목표주가 40% 하향…“연간 거래액·매출 추...
",https://finance.naver.com//item/news_read.naver?article_id=0000827113&office_id=366&code=377300&page=51&sm=title_entity_id.basic,조선비즈, 2022.07.13 08:12
1311,"
한국 ""카카오페이 16만원→9만5000원""…목표가 확 깎았다
",https://finance.naver.com//item/news_read.naver?article_id=0004723528&office_id=015&code=377300&page=51&sm=title_entity_id.basic,한국경제, 2022.07.13 08:02
1312,"
카카오페이, 하반기 주목해야…목표가 16만→9만5000원 -한국투자證
",https://finance.naver.com//item/news_read.naver?article_id=0004770091&office_id=008&code=377300&page=51&sm=title_entity_id.basic,머니투데이, 2022.07.13 07:44
1313,"
[클릭 e종목]""카카오페이, 2Q 실적 기대 못 미칠 것…목표가 40...
",https://finance.naver.com//item/news_read.naver?article_id=0005116788&office_id=277&code=377300&page=51&sm=title_entity_id.basic,아시아경제, 2022.07.13 07:00
1314,"
카카오페이 청구서, 재산세 납부 프로모션
",https://finance.naver.com//item/news_read.naver?article_id=0004866712&office_id=014&code=377300&page=51&sm=title_entity_id.basic,파이낸셜뉴스, 2022.07.13 14:57
1315,"
KG이니시스·카카오페이…간편결제주 꿈틀
",https://finance.naver.com//item/news_read.naver?article_id=0004989372&office_id=009&code=377300&page=51&sm=title_entity_id.basic,매일경제, 2022.07.10 18:05
1316,"
토스·카카오페이도… ‘미니 CEO’ 채용 나서는 핀테크 업계
",https://finance.naver.com//item/news_read.naver?article_id=0000826397&office_id=366&code=377300&page=51&sm=title_entity_id.basic,조선비즈, 2022.07.09 06:01
1317,"
동양생명-카카오페이 인슈어테크 혁신 MOU
",https://finance.naver.com//item/news_read.naver?article_id=0004864039&office_id=014&code=377300&page=51&sm=title_entity_id.basic,파이낸셜뉴스, 2022.07.07 18:22
1318,"
""카카오페이로 보험료 내세요"" 동양생명-카페이 MOU
",https://finance.naver.com//item/news_read.naver?article_id=0005261692&office_id=018&code=377300&page=51&sm=title_entity_id.basic,이데일리, 2022.07.07 10:08
1319,"
동양생명 “카카오페이로 보험료 납부 간편하게”
",https://finance.naver.com//item/news_read.naver?article_id=0000825952&office_id=366&code=377300&page=51&sm=title_entity_id.basic,조선비즈, 2022.07.07 09:59
1320,"
동양생명, 카카오페이와 MOU 체결
",https://finance.naver.com//item/news_read.naver?article_id=0004863653&office_id=014&code=377300&page=51&sm=title_entity_id.basic,파이낸셜뉴스, 2022.07.07 09:41
1321,"
동양생명-카카오페이, 보험료 납부 서비스 오픈
",https://finance.naver.com//item/news_read.naver?article_id=0002012593&office_id=016&code=377300&page=51&sm=title_entity_id.basic,헤럴드경제, 2022.07.07 09:33
1322,"
동양생명 보험료, 카카오페이로 납부 가능해졌다
",https://finance.naver.com//item/news_read.naver?article_id=0005114224&office_id=277&code=377300&page=51&sm=title_entity_id.basic,아시아경제, 2022.07.07 09:25
1323,"
동양생명, 카카오페이 통한 보험료 납부 서비스 오픈
",https://finance.naver.com//item/news_read.naver?article_id=0002279995&office_id=123&code=377300&page=51&sm=title_entity_id.basic,조세일보, 2022.07.07 09:18
1324,"
카카오페이·동양보험 맞손…장기보험료 지속 납부 서비스 개시
",https://finance.naver.com//item/news_read.naver?article_id=0005114291&office_id=277&code=377300&page=51&sm=title_entity_id.basic,아시아경제, 2022.07.07 10:31
1325,"
카카오페이, 업계 최초 장기보험 계속 보험료 서비스 개시
",https://finance.naver.com//item/news_read.naver?article_id=0004073625&office_id=011&code=377300&page=51&sm=title_entity_id.basic,서울경제, 2022.07.07 10:29
1326,"
유안타증권 “카카오페이, 8월 MSCI 편입 어렵다”
",https://finance.naver.com//item/news_read.naver?article_id=0000825920&office_id=366&code=377300&page=51&sm=title_entity_id.basic,조선비즈, 2022.07.07 09:10
1327,"
유안타증권 “카카오페이, 8월 MSCI 편입 어려울듯”
",https://finance.naver.com//item/news_read.naver?article_id=0002012558&office_id=016&code=377300&page=51&sm=title_entity_id.basic,헤럴드경제, 2022.07.07 09:01
1328,"
""8월 MSCI 정기변경…카카오페이 편입 가능성 낮아""
",https://finance.naver.com//item/news_read.naver?article_id=0005261509&office_id=018&code=377300&page=51&sm=title_entity_id.basic,이데일리, 2022.07.07 07:41
1329,"
카카오페이 “사장님, QR 단말기로 매장 자체 멤버십 만드세요”
",https://finance.naver.com//item/news_read.naver?article_id=0000028402&office_id=243&code=377300&page=51&sm=title_entity_id.basic,이코노미스트, 2022.07.05 17:56
1330,"
""애물단지 QR 체크 단말기, 멤버십 스캐너로"" 카카오페이, 관련 시...
",https://finance.naver.com//item/news_read.naver?article_id=0004072660&office_id=011&code=377300&page=51&sm=title_entity_id.basic,서울경제, 2022.07.05 10:23
1331,"
카카오페이 비즈니스 ""QR 체크인 단말기 통한 멤버십 서비스 제공""
",https://finance.naver.com//item/news_read.naver?article_id=0002011519&office_id=016&code=377300&page=51&sm=title_entity_id.basic,헤럴드경제, 2022.07.05 10:19
1332,"
카카오페이 ""QR체크인 단말기로 자체 멤버십 운영하세요""
",https://finance.naver.com//item/news_read.naver?article_id=0005112997&office_id=277&code=377300&page=51&sm=title_entity_id.basic,아시아경제, 2022.07.05 09:36
1333,"
‘카카오페이 비즈니스’, QR 체크인 단말기 통한 멤버십 서비스 제공
",https://finance.naver.com//item/news_read.naver?article_id=0004862217&office_id=014&code=377300&page=51&sm=title_entity_id.basic,파이낸셜뉴스, 2022.07.05 09:04
1334,"
‘24만원에서 6만원까지’ 바닥 못찾은 카카오페이...알리페이 추가 블...
",https://finance.naver.com//item/news_read.naver?article_id=0000825240&office_id=366&code=377300&page=51&sm=title_entity_id.basic,조선비즈, 2022.07.04 17:13
1335,"
토스·카카오페이도… ‘미니 CEO’ 채용 나서는 핀테크 업계
",https://finance.naver.com//item/news_read.naver?article_id=0000826397&office_id=366&code=377300&page=52&sm=title_entity_id.basic,조선비즈, 2022.07.09 06:01
1336,"
동양생명-카카오페이 인슈어테크 혁신 MOU
",https://finance.naver.com//item/news_read.naver?article_id=0004864039&office_id=014&code=377300&page=52&sm=title_entity_id.basic,파이낸셜뉴스, 2022.07.07 18:22
1337,"
""카카오페이로 보험료 내세요"" 동양생명-카페이 MOU
",https://finance.naver.com//item/news_read.naver?article_id=0005261692&office_id=018&code=377300&page=52&sm=title_entity_id.basic,이데일리, 2022.07.07 10:08
1338,"
동양생명 “카카오페이로 보험료 납부 간편하게”
",https://finance.naver.com//item/news_read.naver?article_id=0000825952&office_id=366&code=377300&page=52&sm=title_entity_id.basic,조선비즈, 2022.07.07 09:59
1339,"
동양생명, 카카오페이와 MOU 체결
",https://finance.naver.com//item/news_read.naver?article_id=0004863653&office_id=014&code=377300&page=52&sm=title_entity_id.basic,파이낸셜뉴스, 2022.07.07 09:41
1340,"
동양생명-카카오페이, 보험료 납부 서비스 오픈
",https://finance.naver.com//item/news_read.naver?article_id=0002012593&office_id=016&code=377300&page=52&sm=title_entity_id.basic,헤럴드경제, 2022.07.07 09:33
1341,"
동양생명 보험료, 카카오페이로 납부 가능해졌다
",https://finance.naver.com//item/news_read.naver?article_id=0005114224&office_id=277&code=377300&page=52&sm=title_entity_id.basic,아시아경제, 2022.07.07 09:25
1342,"
동양생명, 카카오페이 통한 보험료 납부 서비스 오픈
",https://finance.naver.com//item/news_read.naver?article_id=0002279995&office_id=123&code=377300&page=52&sm=title_entity_id.basic,조세일보, 2022.07.07 09:18
1343,"
카카오페이·동양보험 맞손…장기보험료 지속 납부 서비스 개시
",https://finance.naver.com//item/news_read.naver?article_id=0005114291&office_id=277&code=377300&page=52&sm=title_entity_id.basic,아시아경제, 2022.07.07 10:31
1344,"
카카오페이, 업계 최초 장기보험 계속 보험료 서비스 개시
",https://finance.naver.com//item/news_read.naver?article_id=0004073625&office_id=011&code=377300&page=52&sm=title_entity_id.basic,서울경제, 2022.07.07 10:29
1345,"
유안타증권 “카카오페이, 8월 MSCI 편입 어렵다”
",https://finance.naver.com//item/news_read.naver?article_id=0000825920&office_id=366&code=377300&page=52&sm=title_entity_id.basic,조선비즈, 2022.07.07 09:10
1346,"
유안타증권 “카카오페이, 8월 MSCI 편입 어려울듯”
",https://finance.naver.com//item/news_read.naver?article_id=0002012558&office_id=016&code=377300&page=52&sm=title_entity_id.basic,헤럴드경제, 2022.07.07 09:01
1347,"
""8월 MSCI 정기변경…카카오페이 편입 가능성 낮아""
",https://finance.naver.com//item/news_read.naver?article_id=0005261509&office_id=018&code=377300&page=52&sm=title_entity_id.basic,이데일리, 2022.07.07 07:41
1348,"
카카오페이 “사장님, QR 단말기로 매장 자체 멤버십 만드세요”
",https://finance.naver.com//item/news_read.naver?article_id=0000028402&office_id=243&code=377300&page=52&sm=title_entity_id.basic,이코노미스트, 2022.07.05 17:56
1349,"
""애물단지 QR 체크 단말기, 멤버십 스캐너로"" 카카오페이, 관련 시...
",https://finance.naver.com//item/news_read.naver?article_id=0004072660&office_id=011&code=377300&page=52&sm=title_entity_id.basic,서울경제, 2022.07.05 10:23
1350,"
카카오페이 비즈니스 ""QR 체크인 단말기 통한 멤버십 서비스 제공""
",https://finance.naver.com//item/news_read.naver?article_id=0002011519&office_id=016&code=377300&page=52&sm=title_entity_id.basic,헤럴드경제, 2022.07.05 10:19
1351,"
카카오페이 ""QR체크인 단말기로 자체 멤버십 운영하세요""
",https://finance.naver.com//item/news_read.naver?article_id=0005112997&office_id=277&code=377300&page=52&sm=title_entity_id.basic,아시아경제, 2022.07.05 09:36
1352,"
‘카카오페이 비즈니스’, QR 체크인 단말기 통한 멤버십 서비스 제공
",https://finance.naver.com//item/news_read.naver?article_id=0004862217&office_id=014&code=377300&page=52&sm=title_entity_id.basic,파이낸셜뉴스, 2022.07.05 09:04
1353,"
‘24만원에서 6만원까지’ 바닥 못찾은 카카오페이...알리페이 추가 블...
",https://finance.naver.com//item/news_read.naver?article_id=0000825240&office_id=366&code=377300&page=52&sm=title_entity_id.basic,조선비즈, 2022.07.04 17:13
1354,"
“스탬프 모아오세요”···카카오페이·증권, 랜덤 주식·포인트 선물 이....
",https://finance.naver.com//item/news_read.naver?article_id=0004861816&office_id=014&code=377300&page=52&sm=title_entity_id.basic,파이낸셜뉴스, 2022.07.04 14:02
1355,"
""주식·포인트 쏟아진다""…카카오페이·카카오페이증권, 결제 스탬프 프로모...
",https://finance.naver.com//item/news_read.naver?article_id=0004719339&office_id=015&code=377300&page=52&sm=title_entity_id.basic,한국경제, 2022.07.01 16:39
1356,"
카카오페이-카카오페이증권 공동 프로모션…결제시 랜덤주식·포인트
",https://finance.naver.com//item/news_read.naver?article_id=0002010413&office_id=016&code=377300&page=52&sm=title_entity_id.basic,헤럴드경제, 2022.07.01 16:01
1357,"
[특징주] 카카오페이 반발 매수세에 4% 상승
",https://finance.naver.com//item/news_read.naver?article_id=0004071444&office_id=011&code=377300&page=52&sm=title_entity_id.basic,서울경제, 2022.07.01 09:35
1358,"
MSCI 지수 편입될까…카카오페이, 닷새 만에 반등
",https://finance.naver.com//item/news_read.naver?article_id=0004985521&office_id=009&code=377300&page=52&sm=title_entity_id.basic,매일경제, 2022.07.01 10:49
1359,"
“카카오페이, MSCI 편입 가능성은 있지만 낮아”(삼성증권)
",https://finance.naver.com//item/news_read.naver?article_id=0002010179&office_id=016&code=377300&page=52&sm=title_entity_id.basic,헤럴드경제, 2022.07.01 10:27
1360,"
주가 75% 빠진 카카오페이, 지금이 바닥?…'줍줍'에 깜짝 반등
",https://finance.naver.com//item/news_read.naver?article_id=0004765594&office_id=008&code=377300&page=52&sm=title_entity_id.basic,머니투데이, 2022.07.01 10:21
1361,"
유안타증권 “카카오페이, 8월 MSCI 편입 어렵다”
",https://finance.naver.com//item/news_read.naver?article_id=0000825920&office_id=366&code=377300&page=53&sm=title_entity_id.basic,조선비즈, 2022.07.07 09:10
1362,"
유안타증권 “카카오페이, 8월 MSCI 편입 어려울듯”
",https://finance.naver.com//item/news_read.naver?article_id=0002012558&office_id=016&code=377300&page=53&sm=title_entity_id.basic,헤럴드경제, 2022.07.07 09:01
1363,"
""8월 MSCI 정기변경…카카오페이 편입 가능성 낮아""
",https://finance.naver.com//item/news_read.naver?article_id=0005261509&office_id=018&code=377300&page=53&sm=title_entity_id.basic,이데일리, 2022.07.07 07:41
1364,"
카카오페이 “사장님, QR 단말기로 매장 자체 멤버십 만드세요”
",https://finance.naver.com//item/news_read.naver?article_id=0000028402&office_id=243&code=377300&page=53&sm=title_entity_id.basic,이코노미스트, 2022.07.05 17:56
1365,"
""애물단지 QR 체크 단말기, 멤버십 스캐너로"" 카카오페이, 관련 시...
",https://finance.naver.com//item/news_read.naver?article_id=0004072660&office_id=011&code=377300&page=53&sm=title_entity_id.basic,서울경제, 2022.07.05 10:23
1366,"
카카오페이 비즈니스 ""QR 체크인 단말기 통한 멤버십 서비스 제공""
",https://finance.naver.com//item/news_read.naver?article_id=0002011519&office_id=016&code=377300&page=53&sm=title_entity_id.basic,헤럴드경제, 2022.07.05 10:19
1367,"
카카오페이 ""QR체크인 단말기로 자체 멤버십 운영하세요""
",https://finance.naver.com//item/news_read.naver?article_id=0005112997&office_id=277&code=377300&page=53&sm=title_entity_id.basic,아시아경제, 2022.07.05 09:36
1368,"
‘카카오페이 비즈니스’, QR 체크인 단말기 통한 멤버십 서비스 제공
",https://finance.naver.com//item/news_read.naver?article_id=0004862217&office_id=014&code=377300&page=53&sm=title_entity_id.basic,파이낸셜뉴스, 2022.07.05 09:04
1369,"
‘24만원에서 6만원까지’ 바닥 못찾은 카카오페이...알리페이 추가 블...
",https://finance.naver.com//item/news_read.naver?article_id=0000825240&office_id=366&code=377300&page=53&sm=title_entity_id.basic,조선비즈, 2022.07.04 17:13
1370,"
“스탬프 모아오세요”···카카오페이·증권, 랜덤 주식·포인트 선물 이....
",https://finance.naver.com//item/news_read.naver?article_id=0004861816&office_id=014&code=377300&page=53&sm=title_entity_id.basic,파이낸셜뉴스, 2022.07.04 14:02
1371,"
""주식·포인트 쏟아진다""…카카오페이·카카오페이증권, 결제 스탬프 프로모...
",https://finance.naver.com//item/news_read.naver?article_id=0004719339&office_id=015&code=377300&page=53&sm=title_entity_id.basic,한국경제, 2022.07.01 16:39
1372,"
카카오페이-카카오페이증권 공동 프로모션…결제시 랜덤주식·포인트
",https://finance.naver.com//item/news_read.naver?article_id=0002010413&office_id=016&code=377300&page=53&sm=title_entity_id.basic,헤럴드경제, 2022.07.01 16:01
1373,"
[특징주] 카카오페이 반발 매수세에 4% 상승
",https://finance.naver.com//item/news_read.naver?article_id=0004071444&office_id=011&code=377300&page=53&sm=title_entity_id.basic,서울경제, 2022.07.01 09:35
1374,"
MSCI 지수 편입될까…카카오페이, 닷새 만에 반등
",https://finance.naver.com//item/news_read.naver?article_id=0004985521&office_id=009&code=377300&page=53&sm=title_entity_id.basic,매일경제, 2022.07.01 10:49
1375,"
“카카오페이, MSCI 편입 가능성은 있지만 낮아”(삼성증권)
",https://finance.naver.com//item/news_read.naver?article_id=0002010179&office_id=016&code=377300&page=53&sm=title_entity_id.basic,헤럴드경제, 2022.07.01 10:27
1376,"
주가 75% 빠진 카카오페이, 지금이 바닥?…'줍줍'에 깜짝 반등
",https://finance.naver.com//item/news_read.naver?article_id=0004765594&office_id=008&code=377300&page=53&sm=title_entity_id.basic,머니투데이, 2022.07.01 10:21
1377,"
[특징주] 카카오페이, 5거래일 만에 반등…장 초반 3% 넘게 올라
",https://finance.naver.com//item/news_read.naver?article_id=0000824625&office_id=366&code=377300&page=53&sm=title_entity_id.basic,조선비즈, 2022.07.01 09:51
1378,"
LG엔솔도 카카오페이처럼 될까…떨고 있는 개미들
",https://finance.naver.com//item/news_read.naver?article_id=0005256383&office_id=018&code=377300&page=53&sm=title_entity_id.basic,이데일리, 2022.07.01 05:31
1379,"
18억 쾌척해도 개미는 ‘먹튀’ 카카오페이 못 믿어
",https://finance.naver.com//item/news_read.naver?article_id=0000015669&office_id=262&code=377300&page=53&sm=title_entity_id.basic,신동아, 2022.06.28 17:34
1380,"
""주식·포인트 쏟아진다""…카카오페이·카카오페이증권, 결제 스탬프 프로모...
",https://finance.naver.com//item/news_read.naver?article_id=0004719339&office_id=015&code=377300&page=54&sm=title_entity_id.basic,한국경제, 2022.07.01 16:39
1381,"
카카오페이-카카오페이증권 공동 프로모션…결제시 랜덤주식·포인트
",https://finance.naver.com//item/news_read.naver?article_id=0002010413&office_id=016&code=377300&page=54&sm=title_entity_id.basic,헤럴드경제, 2022.07.01 16:01
1382,"
[특징주] 카카오페이 반발 매수세에 4% 상승
",https://finance.naver.com//item/news_read.naver?article_id=0004071444&office_id=011&code=377300&page=54&sm=title_entity_id.basic,서울경제, 2022.07.01 09:35
1383,"
MSCI 지수 편입될까…카카오페이, 닷새 만에 반등
",https://finance.naver.com//item/news_read.naver?article_id=0004985521&office_id=009&code=377300&page=54&sm=title_entity_id.basic,매일경제, 2022.07.01 10:49
1384,"
“카카오페이, MSCI 편입 가능성은 있지만 낮아”(삼성증권)
",https://finance.naver.com//item/news_read.naver?article_id=0002010179&office_id=016&code=377300&page=54&sm=title_entity_id.basic,헤럴드경제, 2022.07.01 10:27
1385,"
주가 75% 빠진 카카오페이, 지금이 바닥?…'줍줍'에 깜짝 반등
",https://finance.naver.com//item/news_read.naver?article_id=0004765594&office_id=008&code=377300&page=54&sm=title_entity_id.basic,머니투데이, 2022.07.01 10:21
1386,"
[특징주] 카카오페이, 5거래일 만에 반등…장 초반 3% 넘게 올라
",https://finance.naver.com//item/news_read.naver?article_id=0000824625&office_id=366&code=377300&page=54&sm=title_entity_id.basic,조선비즈, 2022.07.01 09:51
1387,"
LG엔솔도 카카오페이처럼 될까…떨고 있는 개미들
",https://finance.naver.com//item/news_read.naver?article_id=0005256383&office_id=018&code=377300&page=54&sm=title_entity_id.basic,이데일리, 2022.07.01 05:31
1388,"
18억 쾌척해도 개미는 ‘먹튀’ 카카오페이 못 믿어
",https://finance.naver.com//item/news_read.naver?article_id=0000015669&office_id=262&code=377300&page=54&sm=title_entity_id.basic,신동아, 2022.06.28 17:34
1389,"
카카오페이는 반토막…'구원투수' 연기금, 수익률 굴욕
",https://finance.naver.com//item/news_read.naver?article_id=0004983498&office_id=009&code=377300&page=54&sm=title_entity_id.basic,매일경제, 2022.06.27 17:31
1390,"
“고객에 더 좋은 대출...그게 카페 서비스의 목표” [금융 플러스-우...
",https://finance.naver.com//item/news_read.naver?article_id=0002008018&office_id=016&code=377300&page=54&sm=title_entity_id.basic,헤럴드경제, 2022.06.27 11:35
1391,"
'마이데이터 기반' 카드 추천…카카오페이, 업계 첫 서비스
",https://finance.naver.com//item/news_read.naver?article_id=0004068628&office_id=011&code=377300&page=54&sm=title_entity_id.basic,서울경제, 2022.06.23 18:10
1392,"
트위터 ‘후원하기’ 카카오페이로도 송금
",https://finance.naver.com//item/news_read.naver?article_id=0004856834&office_id=014&code=377300&page=54&sm=title_entity_id.basic,파이낸셜뉴스, 2022.06.23 16:58
1393,"
“고객에 더 좋은 대출...그게 카페 서비스의 목표” [금융 플러스-우...
",https://finance.naver.com//item/news_read.naver?article_id=0002008018&office_id=016&code=377300&page=55&sm=title_entity_id.basic,헤럴드경제, 2022.06.27 11:35
