,제목,링크,정보제공,날짜
474,"
카카오게임즈, 업종 최선호 종목...우마무스메 성과에도 주가 저평가-케...
",https://finance.naver.com//item/news_read.naver?article_id=0004857930&office_id=014&code=293490&page=30&sm=title_entity_id.basic,파이낸셜뉴스, 2022.06.27 09:17
475,"
케이프증권 “카카오게임즈, 신작 게임 성과에도 주가 지나치게 하락…업...
",https://finance.naver.com//item/news_read.naver?article_id=0000823363&office_id=366&code=293490&page=30&sm=title_entity_id.basic,조선비즈, 2022.06.27 08:20
476,"
카카오게임즈, 최근 주가 하락은 공매도 영향…목표가 8만원 -케이프투자...
",https://finance.naver.com//item/news_read.naver?article_id=0004763293&office_id=008&code=293490&page=30&sm=title_entity_id.basic,머니투데이, 2022.06.27 08:56
477,"
신작 흥행 소용없나…카카오게임즈 앞날은 [이번주 株인공]
",https://finance.naver.com//item/news_read.naver?article_id=0000028070&office_id=243&code=293490&page=30&sm=title_entity_id.basic,이코노미스트, 2022.06.27 07:03
478,"
코스닥 주간 기관 순매도 1위 '카카오게임즈'
",https://finance.naver.com//item/news_read.naver?article_id=0005252103&office_id=018&code=293490&page=30&sm=title_entity_id.basic,이데일리, 2022.06.26 09:35
479,"
코스피 1위 HMM·코스닥 1위 카카오게임즈 [공매도 TOP 5]
",https://finance.naver.com//item/news_read.naver?article_id=0000028042&office_id=243&code=293490&page=30&sm=title_entity_id.basic,이코노미스트, 2022.06.26 00:00
480,"
카카오게임즈, 1740억 규모 유럽계열사 지분취득 결정
",https://finance.naver.com//item/news_read.naver?article_id=0005251142&office_id=018&code=293490&page=30&sm=title_entity_id.basic,이데일리, 2022.06.24 18:17
481,"
카카오게임즈, 유럽계열사에 7394억 채무보증 결정
",https://finance.naver.com//item/news_read.naver?article_id=0005251143&office_id=018&code=293490&page=30&sm=title_entity_id.basic,이데일리, 2022.06.24 18:17
482,"
카카오게임즈, ‘우마무스메’ 구글 매출 5위 등극…주가도 ‘훈풍’
",https://finance.naver.com//item/news_read.naver?article_id=0004982344&office_id=009&code=293490&page=30&sm=title_entity_id.basic,매일경제, 2022.06.24 11:02
483,"
카카오게임즈, 8% 급등 중…'우마무스메' 출시 후 급등락 반복
",https://finance.naver.com//item/news_read.naver?article_id=0004762679&office_id=008&code=293490&page=30&sm=title_entity_id.basic,머니투데이, 2022.06.24 10:14
484,"
[특징주] 카카오게임즈, 증권가 호평 속 3거래일 만에 반등…장 초반...
",https://finance.naver.com//item/news_read.naver?article_id=0000823016&office_id=366&code=293490&page=30&sm=title_entity_id.basic,조선비즈, 2022.06.24 09:28
485,"
신작 흥행도 소용없는데…증권가 ""카카오게임즈 담아라""
",https://finance.naver.com//item/news_read.naver?article_id=0004715597&office_id=015&code=293490&page=30&sm=title_entity_id.basic,한국경제, 2022.06.24 08:27
486,"
다올투자증권 “카카오게임즈, 신작 ‘우마무스메’가 실적 개선 이끌 것…...
",https://finance.naver.com//item/news_read.naver?article_id=0000823000&office_id=366&code=293490&page=30&sm=title_entity_id.basic,조선비즈, 2022.06.24 08:50
487,"
다올투자증권 ""카카오게임즈, 신작 성과로 실적 개선""
",https://finance.naver.com//item/news_read.naver?article_id=0004068717&office_id=011&code=293490&page=30&sm=title_entity_id.basic,서울경제, 2022.06.24 08:37
488,"
""카카오게임즈, '우마무스메' 성과로 실적개선""…""적극매수""
",https://finance.naver.com//item/news_read.naver?article_id=0004762615&office_id=008&code=293490&page=30&sm=title_entity_id.basic,머니투데이, 2022.06.24 08:11
489,"
카카오게임즈, 신작 성과 기대치 상회…2Q 실적 개선-다올
",https://finance.naver.com//item/news_read.naver?article_id=0005250388&office_id=018&code=293490&page=30&sm=title_entity_id.basic,이데일리, 2022.06.24 08:10
490,"
[특징주] 카카오게임즈, 증권가 호평 속 3거래일 만에 반등…장 초반 ...
",https://finance.naver.com//item/news_read.naver?article_id=0000823016&office_id=366&code=293490&page=31&sm=title_entity_id.basic,조선비즈, 2022.06.24 09:28
491,"
신작 흥행도 소용없는데…증권가 ""카카오게임즈 담아라""
",https://finance.naver.com//item/news_read.naver?article_id=0004715597&office_id=015&code=293490&page=31&sm=title_entity_id.basic,한국경제, 2022.06.24 08:27
492,"
다올투자증권 “카카오게임즈, 신작 ‘우마무스메’가 실적 개선 이끌 것…...
",https://finance.naver.com//item/news_read.naver?article_id=0000823000&office_id=366&code=293490&page=31&sm=title_entity_id.basic,조선비즈, 2022.06.24 08:50
493,"
다올투자증권 ""카카오게임즈, 신작 성과로 실적 개선""
",https://finance.naver.com//item/news_read.naver?article_id=0004068717&office_id=011&code=293490&page=31&sm=title_entity_id.basic,서울경제, 2022.06.24 08:37
494,"
""카카오게임즈, '우마무스메' 성과로 실적개선""…""적극매수""
",https://finance.naver.com//item/news_read.naver?article_id=0004762615&office_id=008&code=293490&page=31&sm=title_entity_id.basic,머니투데이, 2022.06.24 08:11
495,"
카카오게임즈, 신작 성과 기대치 상회…2Q 실적 개선-다올
",https://finance.naver.com//item/news_read.naver?article_id=0005250388&office_id=018&code=293490&page=31&sm=title_entity_id.basic,이데일리, 2022.06.24 08:10
496,"
[종목속으로]신작 성과에 주가 롤러코스터…카카오게임즈 살까 말까
",https://finance.naver.com//item/news_read.naver?article_id=0005107631&office_id=277&code=293490&page=31&sm=title_entity_id.basic,아시아경제, 2022.06.23 13:05
497,"
카카오게임즈, ‘우마무스메’ 구글 매출 7위 등극
",https://finance.naver.com//item/news_read.naver?article_id=0004981728&office_id=009&code=293490&page=31&sm=title_entity_id.basic,매일경제, 2022.06.23 10:29
498,"
카카오게임즈, 신작 흥행에도 주가 '휘청'…52주 신저가 경신
",https://finance.naver.com//item/news_read.naver?article_id=0004715199&office_id=015&code=293490&page=31&sm=title_entity_id.basic,한국경제, 2022.06.23 10:12
499,"
‘우마무스메 효과 끝?’…카카오게임즈 주가 9%대 급락, 목표주가도↓
",https://finance.naver.com//item/news_read.naver?article_id=0000075712&office_id=024&code=293490&page=31&sm=title_entity_id.basic,매경이코노미, 2022.06.22 15:09
500,"
""우마무스메 대박"" 카카오게임즈, 10% 반등 하루만에 '뚝뚝뚝'
",https://finance.naver.com//item/news_read.naver?article_id=0004761558&office_id=008&code=293490&page=31&sm=title_entity_id.basic,머니투데이, 2022.06.22 09:25
501,"
""카카오게임즈, 신작 '우마무스메' 흥행…하반기 신작 기대감도↑""-하...
",https://finance.naver.com//item/news_read.naver?article_id=0004714564&office_id=015&code=293490&page=31&sm=title_entity_id.basic,한국경제, 2022.06.22 08:14
502,"
카카오게임즈, 우마무스메 흥행…하반기 신작도 기대 -하나
",https://finance.naver.com//item/news_read.naver?article_id=0005248413&office_id=018&code=293490&page=31&sm=title_entity_id.basic,이데일리, 2022.06.22 07:55
503,"
카카오게임즈 '우마무스메' 산뜻한 출발…하반기 신작 기대-하나금투
",https://finance.naver.com//item/news_read.naver?article_id=0004761506&office_id=008&code=293490&page=31&sm=title_entity_id.basic,머니투데이, 2022.06.22 07:44
504,"
[클릭 e종목]""산뜻하게 출발한 우마무스메…카카오게임즈 목표가 유지""
",https://finance.naver.com//item/news_read.naver?article_id=0005106718&office_id=277&code=293490&page=31&sm=title_entity_id.basic,아시아경제, 2022.06.22 07:13
505,"
韓 상륙한 日 '미소녀게임' 대박...-60% 급락 카카오게임즈 '화...
",https://finance.naver.com//item/news_read.naver?article_id=0004761458&office_id=008&code=293490&page=31&sm=title_entity_id.basic,머니투데이, 2022.06.22 05:01
506,"
[특징주]변동성 커진 카카오게임즈, 장 초반 5%대 밀려
",https://finance.naver.com//item/news_read.naver?article_id=0005248527&office_id=018&code=293490&page=31&sm=title_entity_id.basic,이데일리, 2022.06.22 09:16
507,"
현대차증권 “카카오게임즈, 자회사 상장에 따른 기업가치 하락 불가피.....
",https://finance.naver.com//item/news_read.naver?article_id=0000822454&office_id=366&code=293490&page=31&sm=title_entity_id.basic,조선비즈, 2022.06.22 08:49
508,"
카카오게임즈, 자회사 상장으로 멀티플 희석 우려…목표가↓-현대차
",https://finance.naver.com//item/news_read.naver?article_id=0005248424&office_id=018&code=293490&page=31&sm=title_entity_id.basic,이데일리, 2022.06.22 08:09
509,"
우마무스메, 론칭 초반 '히트'…카카오게임즈 '매수' -이베스트투자證
",https://finance.naver.com//item/news_read.naver?article_id=0004761515&office_id=008&code=293490&page=31&sm=title_entity_id.basic,머니투데이, 2022.06.22 08:08
510,"
""우마무스메 대박"" 카카오게임즈, 10% 반등 하루만에 '뚝뚝뚝'
",https://finance.naver.com//item/news_read.naver?article_id=0004761558&office_id=008&code=293490&page=32&sm=title_entity_id.basic,머니투데이, 2022.06.22 09:25
511,"
""카카오게임즈, 신작 '우마무스메' 흥행…하반기 신작 기대감도↑""-하...
",https://finance.naver.com//item/news_read.naver?article_id=0004714564&office_id=015&code=293490&page=32&sm=title_entity_id.basic,한국경제, 2022.06.22 08:14
512,"
카카오게임즈, 우마무스메 흥행…하반기 신작도 기대 -하나
",https://finance.naver.com//item/news_read.naver?article_id=0005248413&office_id=018&code=293490&page=32&sm=title_entity_id.basic,이데일리, 2022.06.22 07:55
513,"
카카오게임즈 '우마무스메' 산뜻한 출발…하반기 신작 기대-하나금투
",https://finance.naver.com//item/news_read.naver?article_id=0004761506&office_id=008&code=293490&page=32&sm=title_entity_id.basic,머니투데이, 2022.06.22 07:44
514,"
[클릭 e종목]""산뜻하게 출발한 우마무스메…카카오게임즈 목표가 유지""
",https://finance.naver.com//item/news_read.naver?article_id=0005106718&office_id=277&code=293490&page=32&sm=title_entity_id.basic,아시아경제, 2022.06.22 07:13
515,"
韓 상륙한 日 '미소녀게임' 대박...-60% 급락 카카오게임즈 '화...
",https://finance.naver.com//item/news_read.naver?article_id=0004761458&office_id=008&code=293490&page=32&sm=title_entity_id.basic,머니투데이, 2022.06.22 05:01
516,"
[특징주]변동성 커진 카카오게임즈, 장 초반 5%대 밀려
",https://finance.naver.com//item/news_read.naver?article_id=0005248527&office_id=018&code=293490&page=32&sm=title_entity_id.basic,이데일리, 2022.06.22 09:16
517,"
현대차증권 “카카오게임즈, 자회사 상장에 따른 기업가치 하락 불가피.....
",https://finance.naver.com//item/news_read.naver?article_id=0000822454&office_id=366&code=293490&page=32&sm=title_entity_id.basic,조선비즈, 2022.06.22 08:49
518,"
카카오게임즈, 자회사 상장으로 멀티플 희석 우려…목표가↓-현대차
",https://finance.naver.com//item/news_read.naver?article_id=0005248424&office_id=018&code=293490&page=32&sm=title_entity_id.basic,이데일리, 2022.06.22 08:09
519,"
우마무스메, 론칭 초반 '히트'…카카오게임즈 '매수' -이베스트투자證
",https://finance.naver.com//item/news_read.naver?article_id=0004761515&office_id=008&code=293490&page=32&sm=title_entity_id.basic,머니투데이, 2022.06.22 08:08
520,"
카카오게임즈 10%↑…게임주, 반짝 반등은 했지만
",https://finance.naver.com//item/news_read.naver?article_id=0005248167&office_id=018&code=293490&page=32&sm=title_entity_id.basic,이데일리, 2022.06.21 17:01
521,"
코스피 2400선 회복, 카카오게임즈 10% 급등 [마감시황]
",https://finance.naver.com//item/news_read.naver?article_id=0000027851&office_id=243&code=293490&page=32&sm=title_entity_id.basic,이코노미스트, 2022.06.21 16:01
522,"
‘리니지W’보다 빠른 ‘우마무스메’…카카오게임즈, ‘오딘’ 흥행 잇는다
",https://finance.naver.com//item/news_read.naver?article_id=0005247973&office_id=018&code=293490&page=32&sm=title_entity_id.basic,이데일리, 2022.06.21 15:29
523,"
카카오게임즈 ‘프렌즈팝콘’, 냉방기 지원 사회공헌 이벤트
",https://finance.naver.com//item/news_read.naver?article_id=0005247919&office_id=018&code=293490&page=32&sm=title_entity_id.basic,이데일리, 2022.06.21 14:57
524,"
‘우마무스메’ 매출 1위 소식에 카카오게임즈 16% 급등
",https://finance.naver.com//item/news_read.naver?article_id=0000075694&office_id=024&code=293490&page=32&sm=title_entity_id.basic,매경이코노미, 2022.06.21 11:47
525,"
하루만에 13% 반등한 카카오게임즈, 증권가 강력매수 추천
",https://finance.naver.com//item/news_read.naver?article_id=0000027829&office_id=243&code=293490&page=32&sm=title_entity_id.basic,이코노미스트, 2022.06.21 09:45
526,"
카카오게임즈, 10% 넘게 급등…신작 '우마무스메' 성과
",https://finance.naver.com//item/news_read.naver?article_id=0004714078&office_id=015&code=293490&page=32&sm=title_entity_id.basic,한국경제, 2022.06.21 09:18
527,"
日 휩쓴 카카오게임즈 '우마무스메', 韓 흥행 '청신호'
",https://finance.naver.com//item/news_read.naver?article_id=0004761129&office_id=008&code=293490&page=32&sm=title_entity_id.basic,머니투데이, 2022.06.21 11:20
528,"
카카오게임즈 10%↑…게임주, 반짝 반등은 했지만
",https://finance.naver.com//item/news_read.naver?article_id=0005248167&office_id=018&code=293490&page=33&sm=title_entity_id.basic,이데일리, 2022.06.21 17:01
529,"
코스피 2400선 회복, 카카오게임즈 10% 급등 [마감시황]
",https://finance.naver.com//item/news_read.naver?article_id=0000027851&office_id=243&code=293490&page=33&sm=title_entity_id.basic,이코노미스트, 2022.06.21 16:01
530,"
‘리니지W’보다 빠른 ‘우마무스메’…카카오게임즈, ‘오딘’ 흥행 잇는다
",https://finance.naver.com//item/news_read.naver?article_id=0005247973&office_id=018&code=293490&page=33&sm=title_entity_id.basic,이데일리, 2022.06.21 15:29
531,"
카카오게임즈 ‘프렌즈팝콘’, 냉방기 지원 사회공헌 이벤트
",https://finance.naver.com//item/news_read.naver?article_id=0005247919&office_id=018&code=293490&page=33&sm=title_entity_id.basic,이데일리, 2022.06.21 14:57
532,"
‘우마무스메’ 매출 1위 소식에 카카오게임즈 16% 급등
",https://finance.naver.com//item/news_read.naver?article_id=0000075694&office_id=024&code=293490&page=33&sm=title_entity_id.basic,매경이코노미, 2022.06.21 11:47
533,"
하루만에 13% 반등한 카카오게임즈, 증권가 강력매수 추천
",https://finance.naver.com//item/news_read.naver?article_id=0000027829&office_id=243&code=293490&page=33&sm=title_entity_id.basic,이코노미스트, 2022.06.21 09:45
534,"
카카오게임즈, 10% 넘게 급등…신작 '우마무스메' 성과
",https://finance.naver.com//item/news_read.naver?article_id=0004714078&office_id=015&code=293490&page=33&sm=title_entity_id.basic,한국경제, 2022.06.21 09:18
535,"
日 휩쓴 카카오게임즈 '우마무스메', 韓 흥행 '청신호'
",https://finance.naver.com//item/news_read.naver?article_id=0004761129&office_id=008&code=293490&page=33&sm=title_entity_id.basic,머니투데이, 2022.06.21 11:20
536,"
日 휩쓴 '우마무스메' 뭐길래...-60% 카카오게임즈 12% '껑충'
",https://finance.naver.com//item/news_read.naver?article_id=0004761115&office_id=008&code=293490&page=33&sm=title_entity_id.basic,머니투데이, 2022.06.21 11:04
537,"
카카오게임즈, 퍼블리싱 역량 재입증…‘오딘’ 이어 ‘우마무스메’도 흥...
",https://finance.naver.com//item/news_read.naver?article_id=0004980558&office_id=009&code=293490&page=33&sm=title_entity_id.basic,매일경제, 2022.06.21 10:17
538,"
[특징주]카카오게임즈, 신작 앱스토어 매출 1위 소식에 13% 급등
",https://finance.naver.com//item/news_read.naver?article_id=0005106200&office_id=277&code=293490&page=33&sm=title_entity_id.basic,아시아경제, 2022.06.21 09:50
539,"
""카카오게임즈 너무 빠졌다"" 신작 게임은 대박...10% 급반등
",https://finance.naver.com//item/news_read.naver?article_id=0004761003&office_id=008&code=293490&page=33&sm=title_entity_id.basic,머니투데이, 2022.06.21 09:16
540,"
카카오게임즈, 신작 성과에도 낙폭 과대…'강력매수'로 상향-다올
",https://finance.naver.com//item/news_read.naver?article_id=0004760998&office_id=008&code=293490&page=33&sm=title_entity_id.basic,머니투데이, 2022.06.21 09:13
541,"
카카오게임즈, 신작 '우마무스메' 고무적…단기낙폭 과도-다올
",https://finance.naver.com//item/news_read.naver?article_id=0005247355&office_id=018&code=293490&page=33&sm=title_entity_id.basic,이데일리, 2022.06.21 08:14
542,"
""카카오게임즈, 신작 '우마무스메' 대박…투자의견↑""-다올
",https://finance.naver.com//item/news_read.naver?article_id=0004714052&office_id=015&code=293490&page=33&sm=title_entity_id.basic,한국경제, 2022.06.21 08:07
543,"
[클릭 e종목] ""카카오게임즈, 신작 대박 낙폭 과대…투자의견 '강력...
",https://finance.naver.com//item/news_read.naver?article_id=0005106078&office_id=277&code=293490&page=33&sm=title_entity_id.basic,아시아경제, 2022.06.21 08:06
544,"
[특징주] 카카오게임즈, 신작 ‘우마무스메’ 호평에 급등…장 초반 12...
",https://finance.naver.com//item/news_read.naver?article_id=0000822216&office_id=366&code=293490&page=33&sm=title_entity_id.basic,조선비즈, 2022.06.21 09:39
545,"
[특징주] 카카오게임즈 '우마무스메' 기대감에 급등
",https://finance.naver.com//item/news_read.naver?article_id=0004067256&office_id=011&code=293490&page=33&sm=title_entity_id.basic,서울경제, 2022.06.21 09:19
546,"
[특징주] 카카오게임즈, 신작 우마무스메 성과에 9%대 강세
",https://finance.naver.com//item/news_read.naver?article_id=0005247449&office_id=018&code=293490&page=33&sm=title_entity_id.basic,이데일리, 2022.06.21 09:08
547,"
[특징주] 카카오게임즈, 신작 ‘우마무스메’ 호평에 급등…장 초반 12...
",https://finance.naver.com//item/news_read.naver?article_id=0000822216&office_id=366&code=293490&page=34&sm=title_entity_id.basic,조선비즈, 2022.06.21 09:39
548,"
[특징주] 카카오게임즈 '우마무스메' 기대감에 급등
",https://finance.naver.com//item/news_read.naver?article_id=0004067256&office_id=011&code=293490&page=34&sm=title_entity_id.basic,서울경제, 2022.06.21 09:19
549,"
카카오게임즈, 10% 넘게 급등…신작 '우마무스메' 성과
",https://finance.naver.com//item/news_read.naver?article_id=0004714078&office_id=015&code=293490&page=34&sm=title_entity_id.basic,한국경제, 2022.06.21 09:18
550,"
""카카오게임즈 너무 빠졌다"" 신작 게임은 대박...10% 급반등
",https://finance.naver.com//item/news_read.naver?article_id=0004761003&office_id=008&code=293490&page=34&sm=title_entity_id.basic,머니투데이, 2022.06.21 09:16
551,"
카카오게임즈, 신작 성과에도 낙폭 과대…'강력매수'로 상향-다올
",https://finance.naver.com//item/news_read.naver?article_id=0004760998&office_id=008&code=293490&page=34&sm=title_entity_id.basic,머니투데이, 2022.06.21 09:13
552,"
카카오게임즈, 신작 '우마무스메' 고무적…단기낙폭 과도-다올
",https://finance.naver.com//item/news_read.naver?article_id=0005247355&office_id=018&code=293490&page=34&sm=title_entity_id.basic,이데일리, 2022.06.21 08:14
553,"
""카카오게임즈, 신작 '우마무스메' 대박…투자의견↑""-다올
",https://finance.naver.com//item/news_read.naver?article_id=0004714052&office_id=015&code=293490&page=34&sm=title_entity_id.basic,한국경제, 2022.06.21 08:07
554,"
[클릭 e종목] ""카카오게임즈, 신작 대박 낙폭 과대…투자의견 '강력...
",https://finance.naver.com//item/news_read.naver?article_id=0005106078&office_id=277&code=293490&page=34&sm=title_entity_id.basic,아시아경제, 2022.06.21 08:06
555,"
[특징주] 카카오게임즈, 신작 우마무스메 성과에 9%대 강세
",https://finance.naver.com//item/news_read.naver?article_id=0005247449&office_id=018&code=293490&page=34&sm=title_entity_id.basic,이데일리, 2022.06.21 09:08
556,"
카카오게임즈, 신작 출시일에 10% 급락은 과도해…'매수' 의견 -이베...
",https://finance.naver.com//item/news_read.naver?article_id=0004760968&office_id=008&code=293490&page=34&sm=title_entity_id.basic,머니투데이, 2022.06.21 08:59
557,"
카카오게임즈, ‘우마무스메 프리티 더비’ 정식 출시
",https://finance.naver.com//item/news_read.naver?article_id=0000027813&office_id=243&code=293490&page=34&sm=title_entity_id.basic,이코노미스트, 2022.06.20 18:15
558,"
카카오게임즈, 日 흥행작 '우마무스메' 국내 출시
",https://finance.naver.com//item/news_read.naver?article_id=0004760739&office_id=008&code=293490&page=34&sm=title_entity_id.basic,머니투데이, 2022.06.20 16:19
559,"
카카오게임즈 -11%, 위메이드 -5%…게임株 동반 신저가 속출
",https://finance.naver.com//item/news_read.naver?article_id=0004760615&office_id=008&code=293490&page=34&sm=title_entity_id.basic,머니투데이, 2022.06.20 14:28
560,"
코스닥, 외국인 매도에 4%대 하락...카카오게임즈 10% 급락
",https://finance.naver.com//item/news_read.naver?article_id=0004760602&office_id=008&code=293490&page=34&sm=title_entity_id.basic,머니투데이, 2022.06.20 14:07
561,"
카카오게임즈, 게임사 중 가장 탄탄한 신작 라인-케이프
",https://finance.naver.com//item/news_read.naver?article_id=0004760432&office_id=008&code=293490&page=34&sm=title_entity_id.basic,머니투데이, 2022.06.20 09:03
562,"
카카오게임즈, 우마무스메 프리티더비가 온다…흥행 기대-케이프
",https://finance.naver.com//item/news_read.naver?article_id=0005246462&office_id=018&code=293490&page=34&sm=title_entity_id.basic,이데일리, 2022.06.20 08:26
563,"
출시 하루 앞둔 ‘우마무스메’…카카오게임즈 새 성장동력 될까
",https://finance.naver.com//item/news_read.naver?article_id=0000027755&office_id=243&code=293490&page=34&sm=title_entity_id.basic,이코노미스트, 2022.06.19 15:54
564,"
카카오게임즈, ‘우마무스메 프리티 더비’ 정식 출시
",https://finance.naver.com//item/news_read.naver?article_id=0000027813&office_id=243&code=293490&page=35&sm=title_entity_id.basic,이코노미스트, 2022.06.20 18:15
565,"
카카오게임즈, 日 흥행작 '우마무스메' 국내 출시
",https://finance.naver.com//item/news_read.naver?article_id=0004760739&office_id=008&code=293490&page=35&sm=title_entity_id.basic,머니투데이, 2022.06.20 16:19
566,"
카카오게임즈 -11%, 위메이드 -5%…게임株 동반 신저가 속출
",https://finance.naver.com//item/news_read.naver?article_id=0004760615&office_id=008&code=293490&page=35&sm=title_entity_id.basic,머니투데이, 2022.06.20 14:28
567,"
코스닥, 외국인 매도에 4%대 하락...카카오게임즈 10% 급락
",https://finance.naver.com//item/news_read.naver?article_id=0004760602&office_id=008&code=293490&page=35&sm=title_entity_id.basic,머니투데이, 2022.06.20 14:07
568,"
카카오게임즈, 게임사 중 가장 탄탄한 신작 라인-케이프
",https://finance.naver.com//item/news_read.naver?article_id=0004760432&office_id=008&code=293490&page=35&sm=title_entity_id.basic,머니투데이, 2022.06.20 09:03
569,"
카카오게임즈, 우마무스메 프리티더비가 온다…흥행 기대-케이프
",https://finance.naver.com//item/news_read.naver?article_id=0005246462&office_id=018&code=293490&page=35&sm=title_entity_id.basic,이데일리, 2022.06.20 08:26
570,"
출시 하루 앞둔 ‘우마무스메’…카카오게임즈 새 성장동력 될까
",https://finance.naver.com//item/news_read.naver?article_id=0000027755&office_id=243&code=293490&page=35&sm=title_entity_id.basic,이코노미스트, 2022.06.19 15:54
571,"
카카오게임즈 보라네트워크, 미티컬 게임즈 합류 발표
",https://finance.naver.com//item/news_read.naver?article_id=0005243107&office_id=018&code=293490&page=35&sm=title_entity_id.basic,이데일리, 2022.06.16 11:41
572,"
카카오게임즈 생존 FPS '디스테라' 스팀서 데모 공개
",https://finance.naver.com//item/news_read.naver?article_id=0004851875&office_id=014&code=293490&page=35&sm=title_entity_id.basic,파이낸셜뉴스, 2022.06.14 18:11
573,"
카카오게임즈, 스팀 넥스트 페스트서 ‘디스테라’ 데모 공개
",https://finance.naver.com//item/news_read.naver?article_id=0004851636&office_id=014&code=293490&page=35&sm=title_entity_id.basic,파이낸셜뉴스, 2022.06.14 14:11
574,"
카카오게임즈, 모바일 기대작 ‘우마무스메’ 성과 기대-한국
",https://finance.naver.com//item/news_read.naver?article_id=0005241139&office_id=018&code=293490&page=35&sm=title_entity_id.basic,이데일리, 2022.06.14 08:12
575,"
[클릭 e종목]""카카오게임즈, 신작 우마무스메 성과 기대""
",https://finance.naver.com//item/news_read.naver?article_id=0005102664&office_id=277&code=293490&page=35&sm=title_entity_id.basic,아시아경제, 2022.06.14 07:24
576,"
카카오게임즈, 우마무스메 좋은 성과 가능성-한투
",https://finance.naver.com//item/news_read.naver?article_id=0004851267&office_id=014&code=293490&page=35&sm=title_entity_id.basic,파이낸셜뉴스, 2022.06.14 03:34
577,"
코스닥 주간 기관 순매수 1위 '카카오게임즈'
",https://finance.naver.com//item/news_read.naver?article_id=0005234714&office_id=018&code=293490&page=35&sm=title_entity_id.basic,이데일리, 2022.06.06 10:08
578,"
카카오게임즈 '우마무스메' 6월 20일 출시 확정
",https://finance.naver.com//item/news_read.naver?article_id=0004059654&office_id=011&code=293490&page=35&sm=title_entity_id.basic,서울경제, 2022.05.30 13:55
579,"
카카오게임즈 '우마무스메', 6월20일에 등판
",https://finance.naver.com//item/news_read.naver?article_id=0004844105&office_id=014&code=293490&page=35&sm=title_entity_id.basic,파이낸셜뉴스, 2022.05.30 13:11
580,"
카카오게임즈, 모바일 기대작 ‘우마무스메’ 내달 20일 출시
",https://finance.naver.com//item/news_read.naver?article_id=0005229189&office_id=018&code=293490&page=35&sm=title_entity_id.basic,이데일리, 2022.05.30 11:46
581,"
카카오게임즈, 모바일 기대작 ‘우마무스메’ 성과 기대-한국
",https://finance.naver.com//item/news_read.naver?article_id=0005241139&office_id=018&code=293490&page=36&sm=title_entity_id.basic,이데일리, 2022.06.14 08:12
582,"
[클릭 e종목]""카카오게임즈, 신작 우마무스메 성과 기대""
",https://finance.naver.com//item/news_read.naver?article_id=0005102664&office_id=277&code=293490&page=36&sm=title_entity_id.basic,아시아경제, 2022.06.14 07:24
583,"
카카오게임즈, 우마무스메 좋은 성과 가능성-한투
",https://finance.naver.com//item/news_read.naver?article_id=0004851267&office_id=014&code=293490&page=36&sm=title_entity_id.basic,파이낸셜뉴스, 2022.06.14 03:34
584,"
코스닥 주간 기관 순매수 1위 '카카오게임즈'
",https://finance.naver.com//item/news_read.naver?article_id=0005234714&office_id=018&code=293490&page=36&sm=title_entity_id.basic,이데일리, 2022.06.06 10:08
585,"
카카오게임즈 '우마무스메' 6월 20일 출시 확정
",https://finance.naver.com//item/news_read.naver?article_id=0004059654&office_id=011&code=293490&page=36&sm=title_entity_id.basic,서울경제, 2022.05.30 13:55
586,"
카카오게임즈 '우마무스메', 6월20일에 등판
",https://finance.naver.com//item/news_read.naver?article_id=0004844105&office_id=014&code=293490&page=36&sm=title_entity_id.basic,파이낸셜뉴스, 2022.05.30 13:11
587,"
카카오게임즈, 모바일 기대작 ‘우마무스메’ 내달 20일 출시
",https://finance.naver.com//item/news_read.naver?article_id=0005229189&office_id=018&code=293490&page=36&sm=title_entity_id.basic,이데일리, 2022.05.30 11:46
588,"
게임주, 신작 기대감 반영 안된 주가…'카카오게임즈' 탑픽-다올
",https://finance.naver.com//item/news_read.naver?article_id=0005219745&office_id=018&code=293490&page=36&sm=title_entity_id.basic,이데일리, 2022.05.19 08:13
589,"
비중축소·목표가 하향…‘유망주’라던 카카오게임즈, 왜 갑자기 외면 받나
",https://finance.naver.com//item/news_read.naver?article_id=0000075036&office_id=024&code=293490&page=36&sm=title_entity_id.basic,매경이코노미, 2022.05.15 09:13
590,"
카카오게임즈, ‘우마무스메’ 출시 앞두고 게임 알리기 총력전
",https://finance.naver.com//item/news_read.naver?article_id=0004961525&office_id=009&code=293490&page=36&sm=title_entity_id.basic,매일경제, 2022.05.10 09:31
591,"
카카오게임즈 ‘이터널 리턴’, 플레이엑스포 참여
",https://finance.naver.com//item/news_read.naver?article_id=0004832290&office_id=014&code=293490&page=36&sm=title_entity_id.basic,파이낸셜뉴스, 2022.05.07 22:18
592,"
[SK證 주간추천주]S-OIL·삼성에스디에스·카카오게임즈
",https://finance.naver.com//item/news_read.naver?article_id=0005209460&office_id=018&code=293490&page=36&sm=title_entity_id.basic,이데일리, 2022.05.07 07:49
593,"
카카오게임즈 '우마무스메' 사전예약 100만 돌파
",https://finance.naver.com//item/news_read.naver?article_id=0004832034&office_id=014&code=293490&page=36&sm=title_entity_id.basic,파이낸셜뉴스, 2022.05.06 15:45
594,"
카카오게임즈 '우마무스메' 열흘만에 100만명 사전예약
",https://finance.naver.com//item/news_read.naver?article_id=0004742497&office_id=008&code=293490&page=36&sm=title_entity_id.basic,머니투데이, 2022.05.06 14:14
